550.824	4.43268
552.554	4.64159
553.789	4.97355
555.519	5.20795
557.002	5.49541
558.237	5.84341
559.967	6.16595
561.697	6.50629
563.427	6.81292
565.157	7.24436
566.886	7.64422
568.616	8.06616
570.346	8.51138
571.829	8.91251
573.558	9.26119
575.041	9.69765
576.771	10.1547
578.748	10.7152
580.478	11.2202
582.208	11.8395
584.185	12.3975
586.161	12.784
587.891	13.3865
589.868	14.0174
591.845	14.678
593.575	15.2522
595.305	15.8489
597.035	16.5959
599.012	17.2451
601.236	17.9198
603.213	18.6209
605.189	19.4984
607.414	20.2613
609.39	21.0539
611.367	21.8776
613.097	22.9087
615.321	23.6229
617.298	24.5471
619.522	25.5074
621.499	26.5053
623.723	27.5423
625.947	28.401
627.924	29.2864
630.148	30.1995
632.619	31.1411
634.596	32.1119
636.573	33.3682
638.797	34.4086
641.021	35.2101
642.998	36.0302
644.975	37.7283
647.199	38.6071
649.423	40.1175
651.647	41.0519
653.871	42.3318
655.848	43.6516
658.072	44.6684
660.297	45.7088
662.521	47.4971
664.745	48.2318
666.969	50.1187
669.193	51.6813
671.417	52.0795
673.641	53.7032
675.865	54.5339
678.089	56.2341
680.313	57.9874
682.29	58.4341
684.514	60.256
686.491	61.1881
688.715	63.0957
690.939	64.5654
693.163	65.5642
695.387	67.6083
697.611	69.1831
699.835	70.2533
702.306	71.34
704.53	73.5642
706.755	74.7022
709.226	75.8578
711.45	77.6247
713.427	79.4328
715.651	80.6616
717.875	81.9093
719.852	83.1764
722.323	84.463
724.3	86.4304
726.771	87.7674
728.995	89.1251
731.219	91.2011
733.69	92.6119
735.914	94.0445
738.138	95.4993
740.61	96.9765
742.834	99.2354
745.058	100.77
747.282	102.329
749.506	103.912
751.73	105.52
753.954	107.152
756.178	108.809
758.649	109.648
761.12	110.493
763.344	113.066
765.321	116.591
767.792	116.591
768.781	118.395
771.005	119.307
773.229	121.153
775.7	122.086
778.171	123.975
780.395	124.93
782.619	127.84
784.843	128.825
787.068	130.818
789.539	133.865
791.763	134.896
793.987	135.936
796.458	136.983
798.929	139.102
801.153	142.342
803.377	142.342
805.848	144.544
808.072	146.78
810.544	146.78
812.768	149.05
814.745	151.356
816.722	152.522
819.193	154.882
821.417	154.882
823.888	157.278
826.112	158.489
828.336	160.941
830.807	162.181
833.278	164.69
835.502	165.959
837.727	168.526
840.198	169.824
842.422	171.133
844.893	173.78
847.117	176.468
849.341	177.828
851.812	179.198
853.789	181.97
856.26	181.97
858.484	184.785
860.708	184.785
863.18	186.209
865.157	189.089
867.628	189.089
870.099	190.546
872.323	194.984
874.547	194.984
877.018	198.001
879.489	198.001
881.713	201.064
884.185	204.174
886.409	204.174
888.88	204.174
891.104	205.747
893.575	207.332
895.799	210.539
898.27	210.539
900.494	212.162
902.965	213.796
905.437	213.796
907.661	217.103
909.885	218.776
912.356	218.776
914.58	222.16
917.051	223.872
919.275	225.597
921.746	227.335
923.97	229.087
926.442	230.852
928.171	232.631
930.643	232.631
932.867	236.229
935.091	238.049
937.315	239.883
939.786	239.883
942.01	241.732
944.481	241.732
946.705	245.471
949.176	245.471
951.4	245.471
953.377	247.362
955.601	249.268
958.072	251.189
960.297	249.268
962.521	253.124
964.745	251.189
966.722	251.189
968.946	255.074
971.417	257.04
973.888	257.04
976.112	261.016
978.336	261.016
980.56	263.027
983.031	265.053
985.255	265.053
987.727	267.096
989.951	269.153
992.175	267.096
994.399	271.227
996.87	275.423
