     1	0.963638
     2	0.992158
     3	0.986284
     4	0.986793
     5	0.989803
     6	0.994915
     7	0.988668
     8	0.987782
     9	0.987334
    10	0.992352
    11	0.98776
    12	0.987387
    13	0.989272
    14	0.977115
    15	0.99073
    16	0.983105
    17	0.988833
    18	0.989781
    19	0.984869
    20	0.992219
    21	0.980467
    22	0.987152
    23	0.990353
    24	0.989245
    25	0.987778
    26	0.985069
    27	0.991018
    28	0.98205
    29	0.990224
    30	0.987813
    31	0.989001
    32	0.989001
    33	0.987711
    34	0.989156
    35	0.989209
    36	0.983912
    37	0.994126
    38	0.990708
    39	0.99206
    40	0.988961
    41	0.986674
    42	0.991971
    43	0.994569
    44	0.98858
    45	0.990961
    46	0.984687
    47	0.992366
    48	0.992064
    49	0.99363
    50	0.982812
    51	0.987538
    52	0.98842
    53	0.99386
    54	0.980879
    55	0.98494
    56	0.984151
    57	0.991018
    58	0.986425
    59	0.984568
    60	0.989865
    61	0.993554
    62	0.990198
    63	0.988988
    64	0.988208
    65	0.989498
    66	0.98885
    67	0.991705
    68	0.985117
    69	0.987982
    70	0.985694
    71	0.991404
    72	0.989249
    73	0.989258
    74	0.986336
    75	0.981673
    76	0.987192
    77	0.983158
    78	0.981895
    79	0.993151
    80	0.98815
    81	0.987844
    82	0.986447
    83	0.988301
    84	0.988371
    85	0.991014
    86	0.988194
    87	0.991222
    88	0.986807
    89	0.987361
    90	0.98553
    91	0.924124
    92	0.987569
    93	0.992543
    94	0.986523
    95	0.984173
    96	0.992986
    97	0.992782
    98	0.983486
    99	0.988012
   100	0.988589
   101	0.984071
   102	0.988403
   103	0.987427
   104	0.986354
   105	0.985268
   106	0.991346
   107	0.98913
   108	0.991457
   109	0.986656
   110	0.985188
   111	0.990056
   112	0.982905
   113	0.987343
   114	0.985499
   115	0.988943
   116	0.991736
   117	0.991138
   118	0.990553
   119	0.990052
   120	0.98858
   121	0.988012
   122	0.987223
   123	0.986603
   124	0.988664
   125	0.989245
   126	0.991275
   127	0.991306
   128	0.990353
   129	0.988412
   130	0.987715
   131	0.985246
   132	0.987525
   133	0.987689
   134	0.987675
   135	0.993067
   136	0.981699
   137	0.988624
   138	0.993745
   139	0.986013
   140	0.980973
   141	0.990136
   142	0.984834
   143	0.985685
   144	0.991306
   145	0.991541
