0	0.0463288901598335
1	0.0763947996393734
2	0.102427882312066
3	0.112770202649995
4	0.119107495915219
5	0.15686893498034
6	0.24645371227173
7	0.357073017161961
8	0.426279283146309
9	0.420000138740063
10	0.362236820847291
11	0.302557172930541
12	0.267271284890679
13	0.24948274639923
14	0.234055761799676
15	0.216329532174986
16	0.1971170826679
17	0.171823614922914
18	0.132839371733179
19	0.0827003736665412
20	0.0402013014471531
21	0.0264752053485288
22	0.0418411517880521
23	0.063613536176708
24	0.0757404642552769
25	0.0948883747849297
26	0.151405849735214
27	0.242051917250579
28	0.317092724038129
29	0.324266901364124
30	0.257903507975857
31	0.158116609385443
32	0.0713023613843522
33	0.0209519944485194
34	0.0068199484961661
35	0.0140670802698892
36	0.0214911856154906
37	0.0154567780824953
38	0.00451552270383244
39	0.0144795680885029
40	0.0616284822700258
41	0.131609709401549
42	0.188249148000849
43	0.20273123609544
44	0.173462969042788
45	0.121364012690651
46	0.0709600850189316
47	0.0358966475479458
48	0.0170858245951346
49	0.00908773154374684
50	0.00647556097649109
51	0.00595610331414976
52	0.00567285351136874
53	0.00503835659969057
54	0.00573564782183452
55	0.0114231005456182
56	0.0246982307849737
57	0.0438193139124594
58	0.0629642825997399
59	0.076190837058036
60	0.0811541801724077
61	0.0791865453982228
62	0.0726793286623731
63	0.0633830956533376
64	0.0532935922718555
65	0.0460482263805682
66	0.0458818819014556
67	0.0541566201480428
68	0.0668513536185514
69	0.0763549998690521
70	0.0771623183711189
71	0.0710379462173554
72	0.0668130879273099
73	0.0740486733423092
74	0.0950643400629574
75	0.121567660088733
76	0.138590378559715
77	0.13292376180918
78	0.100863557301352
79	0.0521764746961795
80	0.00988454974995452
81	0.00494978883367556
82	0.0635580699623931
83	0.188590181930426
84	0.34621865547668
85	0.473045983276812
86	0.508069730312519
87	0.43168100508395
88	0.281708086038681
89	0.130641274471409
90	0.0396627848412029
91	0.0248131249179629
92	0.0589301690584457
93	0.101566618773564
94	0.128697160035392
95	0.141546707675029
96	0.156352609167674
97	0.189613216983986
98	0.248256507935005
99	0.324478114041858
100	0.394453924341314
101	0.425277200682481
102	0.392348347716737
103	0.298024969890803
104	0.175329497910787
105	0.0698506302192995
106	0.0119960958911531
107	0.00118510903868336
108	0.0132729654300786
109	0.0226521473252181
110	0.019991043218078
111	0.0135744520328746
112	0.0177473960345508
113	0.0410128609066882
114	0.0826214227671206
115	0.136530986523159
116	0.195852333100057
117	0.253075986574424
118	0.297435267129022
119	0.314918685935261
120	0.294902943706997
121	0.239865299721423
122	0.167954627761699
123	0.102705408205388
124	0.0582258491175593
125	0.0341754178834332
126	0.0231625520862782
127	0.0196185355605038
128	0.0217022024320572
129	0.0288035922752068
130	0.0395491653675763
131	0.0507406422369503
132	0.0573383980264549
133	0.0550630411371335
134	0.0445371185828727
135	0.0340130549457098
136	0.0392562465893414
137	0.0784317635750064
138	0.160160559111166
139	0.272071295980533
140	0.383406820171997
141	0.462310050233451
142	0.491252560255816
143	0.469035806827434
144	0.405762976858499
145	0.319536043723822
146	0.232464885054546
147	0.162313044730404
148	0.115011916565462
149	0.0847891386106807
150	0.0614937913239735
151	0.0396588221034744
152	0.0228059482226194
153	0.0186887642399134
154	0.0295487007236966
155	0.048816283631835
156	0.0689610353794975
157	0.0909749401351146
158	0.124612081975531
159	0.180490004915453
160	0.261668099206848
161	0.358129263414962
162	0.445145504876169
163	0.489293876140894
164	0.46395972145955
165	0.36717774897972
166	0.228771068593145
167	0.0983832218960186
168	0.0187846101848292
169	0.0016005306270404
170	0.0244133193151565
171	0.0527747067295582
172	0.0686497587893026
173	0.0809490405631273
174	0.112568380135422
175	0.181424838537603
176	0.293805883750348
177	0.448137639634632
178	0.634083421856298
179	0.822951895807361
180	0.963873012987299
181	1
182	0.90037504288403
183	0.68675862944689
184	0.432732563517092
185	0.225949525345835
186	0.113462502699075
187	0.0759177979063563
188	0.0594426026543753
189	0.0336831562973991
190	0.0121827655124798
191	0.0197449818196303
192	0.0582847094826728
193	0.11165024715251
194	0.164962226743928
195	0.202848122128799
196	0.203149412643276
197	0.156417680096218
198	0.0883587831731936
199	0.0413949141393411
200	0.0306344402626021
201	0.0334591686251906
202	0.0249626684098521
203	0.00795095352978139
204	0.00264172076030638
205	0.0205648111629573
206	0.0563833135682685
207	0.0946902800198223
208	0.116150104130718
209	0.105616021310189
210	0.0658582830941432
211	0.0219435302584693
212	0.00488140686978813
213	0.0294667364661921
214	0.0878023817780511
215	0.158430025640068
216	0.217565820983758
217	0.247959810371787
218	0.247074206583914
219	0.228467866555067
220	0.210328254553584
221	0.201118740452536
222	0.19854345783415
223	0.20015240777678
224	0.207892537558147
225	0.220280929399071
226	0.227176951881235
227	0.219622487734474
228	0.203752464307503
229	0.198523026335047
230	0.216587337416067
231	0.249500854989659
232	0.273723668998565
233	0.270151389010049
234	0.237195523646118
235	0.187795453960268
236	0.137582814123661
237	0.0958348092590014
238	0.0636502259612985
239	0.0373931481596975
240	0.0147385052139996
241	0.000525631324922699
242	0.0074766191195813
243	0.0478213585003779
244	0.119605947150276
245	0.199522321206401
246	0.2520518375302
247	0.251532113802336
248	0.201088832795876
249	0.132902620785599
250	0.0883711030669101
251	0.0920999391953072
252	0.137595324268265
253	0.193147564142559
254	0.222410739518093
255	0.205790065878131
256	0.149951040226765
257	0.0810207726044483
258	0.027079862595417
259	0.00197633977666965
260	0.00117373110403646
261	0.0110461152987047
262	0.0221263956456514
263	0.0341037086208068
264	0.0494844275670448
265	0.0651094775408708
266	0.0726082169283952
267	0.0675700405209139
268	0.0558340739275056
269	0.0482237140509844
270	0.0494434150103892
271	0.0545949717526609
272	0.0572045138475363
273	0.0576422630097793
274	0.0604569167082297
275	0.0647538241433624
276	0.062500143889818
277	0.0497861372868686
278	0.0373424115181096
279	0.0442589759380394
280	0.078133812028824
281	0.122750570988175
282	0.148326013113402
283	0.135719754554737
284	0.0916125724853845
285	0.0414710939230069
286	0.00880219377577203
287	0
288	0.0055792450514214
289	0.0122478870487297
290	0.0129319768274102
291	0.00860510738132835
292	0.00609236794088208
293	0.0168103881470112
294	0.0536874218448695
295	0.121509465348378
296	0.20608306444755
297	0.275911589583596
298	0.300677575871349
299	0.271891042435984
300	0.206976144161644
301	0.13510652557824
302	0.0798093489223814
303	0.0510766520086935
304	0.046593497503507
305	0.0559265809327081
306	0.0651722988663488
307	0.062604000247561
308	0.0446963471136713
309	0.0198055707642433
310	0.00547225445358525
311	0.0174247481122025
312	0.0566382119121034
313	0.106897845789816
314	0.146627314129465
315	0.162967755830491
316	0.155394271623924
317	0.130803915041431
318	0.0989050799420885
319	0.0693728046260604
320	0.0482152406350997
321	0.0357210445776573
322	0.0289184766322756
323	0.0259824438451718
324	0.0292437320212265
325	0.0452914538872935
326	0.0788894862351319
327	0.121843276808829
328	0.150798693322214
329	0.144935732983924
330	0.107828884979812
331	0.0653547603830675
332	0.0396457719526071
333	0.0306138136656636
334	0.0252447115044713
335	0.0184445551788671
