0	5.1302	
1	6.5067	
2	6.0344	
3	5.8352	
4	5.0088	
5	3.6997	
6	2.2412	
7	0.7035	
8	0.9479	
9	1.3919	
10	2.3756	
11	3.9260	
12	5.9351	
13	6.5627	
14	8.1449	
15	7.9775	
16	8.8720	
17	8.0533	
18	6.5210	
19	6.7054	
20	6.0353	
21	3.5177	
22	2.3415	
23	1.1308	
24	0.5970	
25	0.3972	
26	1.2167	
27	1.6711	
28	1.9954	
29	2.6547	
30	3.7216	
31	3.7809	
32	3.2796	
33	2.5852	
34	2.6247	
35	2.7386	
36	2.7609	
37	2.0978	
38	3.2150	
39	4.8449	
40	5.7290	
41	7.3812	
42	7.9093	
43	6.7201	
44	4.4199	
45	3.0244	
46	3.4475	
47	4.9433	
48	7.4220	
49	8.6628	
50	7.7095	
51	6.1718	
52	5.9994	
53	7.4690	
54	8.0409	
55	8.3669	
56	10.1908	
57	11.0038	
58	10.8577	
59	10.6512	
60	11.0753	
61	12.2908	
62	13.9932	
63	15.8987	
64	14.8275	
65	11.5173	
66	7.7322	
67	5.4584	
68	4.5103	
69	3.6648	
70	3.5061	
71	4.1703	
72	5.2843	
73	7.0040	
74	7.9631	
75	8.1118	
76	10.0244	
77	13.2642	
78	16.1588	
79	16.2097	
80	16.3123	
81	17.5558	
82	17.6840	
83	15.2281	
84	12.2839	
85	8.9170	
86	5.6687	
87	3.6301	
88	2.5287	
89	1.6526	
90	1.3744	
91	1.6870	
92	1.9529	
93	2.3212	
94	3.0019	
95	3.9291	
96	4.2696	
97	3.7563	
98	2.9350	
99	2.4615	
100	2.4428	
101	2.3672	
102	2.6393	
103	3.4638	
104	5.0939	
105	6.1440	
106	7.2927	
107	9.3960	
108	10.5448	
109	9.8127	
110	8.2587	
111	7.8809	
112	8.3761	
113	7.6173	
114	6.4956	
115	4.8880	
116	2.8815	
117	2.6486	
118	3.2715	
119	3.1491	
120	2.9527	
121	3.0569	
122	2.9200	
123	2.2944	
124	1.9351	
125	2.6066	
126	3.3335	
127	3.4313	
128	3.4870	
129	4.1772	
130	5.6288	
131	7.6374	
132	9.4974	
133	9.9595	
134	8.9434	
135	6.9662	
136	5.3050	
137	3.9669	
138	2.7231	
139	2.1437	
140	1.8484	
141	1.6426	
142	1.6930	
143	1.9633	
144	2.5940	
145	2.9750	
