   2.6960070e-02   1.0000000e+00
   8.0880210e-02   9.8097425e-01
   1.3480035e-01   6.0859439e-01
   1.8872049e-01   8.7436444e-01
   2.4264063e-01   6.9995080e-01
   2.9656077e-01   7.6677054e-01
   3.5048091e-01   6.9214368e-01
   4.0440105e-01   6.1184189e-01
   4.5832119e-01   6.2922749e-01
   5.1224133e-01   6.1863211e-01
   5.6616147e-01   5.5469903e-01
   6.2008161e-01   4.8102345e-01
   6.7400175e-01   5.7103494e-01
   7.2792189e-01   4.2345416e-01
   7.8184203e-01   4.6563884e-01
   8.3576217e-01   4.4635066e-01
   8.8968231e-01   3.5745449e-01
   9.4360245e-01   4.1085780e-01
   9.9752259e-01   3.7464327e-01
   1.0514427e+00   3.4863047e-01
   1.1053629e+00   3.2527473e-01
   1.1592830e+00   3.2396260e-01
   1.2132031e+00   3.1271117e-01
   1.2671233e+00   3.0398557e-01
   1.3210434e+00   2.7315073e-01
   1.3749636e+00   2.4290635e-01
   1.4288837e+00   2.0665901e-01
   1.4828038e+00   2.4713794e-01
   1.5367240e+00   2.2092833e-01
   1.5906441e+00   2.1246515e-01
   1.6445643e+00   2.0826636e-01
   1.6984844e+00   1.8838773e-01
   1.7524045e+00   1.7651304e-01
   1.8063247e+00   1.7064130e-01
   1.8602448e+00   1.5066426e-01
   1.9141650e+00   1.5453502e-01
   1.9680851e+00   1.4790881e-01
   2.0220052e+00   1.2547154e-01
   2.0759254e+00   1.3101525e-01
   2.1298455e+00   1.1668033e-01
   2.1837657e+00   1.1431852e-01
   2.2376858e+00   1.2173200e-01
   2.2916059e+00   1.0060686e-01
   2.3455261e+00   1.0018042e-01
   2.3994462e+00   8.8272921e-02
   2.4533664e+00   1.0067246e-01
   2.5072865e+00   8.1712318e-02
   2.5612066e+00   8.8141709e-02
   2.6151268e+00   7.5545350e-02
   2.6690469e+00   7.7251107e-02
   2.7229671e+00   9.1257996e-02
   2.7768872e+00   4.2611120e-02
   2.8308073e+00   6.8492701e-02
   2.8847275e+00   5.1697556e-02
   2.9386476e+00   5.6946039e-02
   2.9925678e+00   4.6613088e-02
   3.0464879e+00   4.7301952e-02
   3.1004080e+00   4.8318845e-02
   3.1543282e+00   3.7821880e-02
   3.2082483e+00   3.5591274e-02
   3.2621685e+00   4.4218468e-02
   3.3160886e+00   3.4508775e-02
   3.3700087e+00   3.6706577e-02
   3.4239289e+00   2.8604232e-02
   3.4778490e+00   3.1851730e-02
   3.5317692e+00   2.8702641e-02
   3.5856893e+00   2.7226505e-02
   3.6396094e+00   2.5159915e-02
   3.6935296e+00   2.3060522e-02
   3.7474497e+00   2.4503854e-02
   3.8013699e+00   2.4635066e-02
   3.8552900e+00   1.7680827e-02
   3.9092101e+00   2.1551583e-02
   3.9631303e+00   1.8500902e-02
   4.0170504e+00   1.7844842e-02
   4.0709706e+00   1.7057569e-02
   4.1248907e+00   1.6368706e-02
   4.1788108e+00   1.6631130e-02
   4.2327310e+00   1.5614237e-02
   4.2866511e+00   1.1743480e-02
   4.3405713e+00   1.3842874e-02
   4.3944914e+00   1.3908480e-02
   4.4484115e+00   1.1645071e-02
   4.5023317e+00   1.1481056e-02
   4.5562518e+00   1.2366738e-02
   4.6101720e+00   1.0496966e-02
   4.6640921e+00   1.1612268e-02
   4.7180122e+00   8.0367394e-03
   4.7719324e+00   1.0529769e-02
   4.8258525e+00   7.8399213e-03
   4.8797727e+00   7.2494670e-03
   4.9336928e+00   7.7415122e-03
   4.9876129e+00   7.1510579e-03
   5.0415331e+00   4.8220436e-03
   5.0954532e+00   7.6103001e-03
   5.1493734e+00   4.6252255e-03
   5.2032935e+00   5.8389372e-03
   5.2572136e+00   2.4930294e-03
   5.3111338e+00   5.6093161e-03
   5.3650539e+00   2.4438248e-02
