   2.6960070e-02   9.7340011e-01
   8.0880210e-02   9.2230417e-01
   1.3480035e-01   8.7389037e-01
   1.8872049e-01   8.2801791e-01
   2.4264063e-01   7.8455341e-01
   2.9656077e-01   7.4337045e-01
   3.5048091e-01   7.0434928e-01
   4.0440105e-01   6.6737642e-01
   4.5832119e-01   6.3234434e-01
   5.1224133e-01   5.9915118e-01
   5.6616147e-01   5.6770040e-01
   6.2008161e-01   5.3790054e-01
   6.7400175e-01   5.0966494e-01
   7.2792189e-01   4.8291149e-01
   7.8184203e-01   4.5756239e-01
   8.3576217e-01   4.3354392e-01
   8.8968231e-01   4.1078623e-01
   9.4360245e-01   3.8922315e-01
   9.9752259e-01   3.6879196e-01
   1.0514427e+00   3.4943325e-01
   1.1053629e+00   3.3109072e-01
   1.1592830e+00   3.1371103e-01
   1.2132031e+00   2.9724364e-01
   1.2671233e+00   2.8164066e-01
   1.3210434e+00   2.6685671e-01
   1.3749636e+00   2.5284881e-01
   1.4288837e+00   2.3957621e-01
   1.4828038e+00   2.2700032e-01
   1.5367240e+00   2.1508457e-01
   1.5906441e+00   2.0379430e-01
   1.6445643e+00   1.9309668e-01
   1.6984844e+00   1.8296061e-01
   1.7524045e+00   1.7335660e-01
   1.8063247e+00   1.6425672e-01
   1.8602448e+00   1.5563452e-01
   1.9141650e+00   1.4746492e-01
   1.9680851e+00   1.3972416e-01
   2.0220052e+00   1.3238972e-01
   2.0759254e+00   1.2544029e-01
   2.1298455e+00   1.1885565e-01
   2.1837657e+00   1.1261665e-01
   2.2376858e+00   1.0670515e-01
   2.2916059e+00   1.0110396e-01
   2.3455261e+00   9.5796791e-02
   2.3994462e+00   9.0768204e-02
   2.4533664e+00   8.6003579e-02
   2.5072865e+00   8.1489059e-02
   2.5612066e+00   7.7211517e-02
   2.6151268e+00   7.3158512e-02
   2.6690469e+00   6.9318259e-02
   2.7229671e+00   6.5679589e-02
   2.7768872e+00   6.2231921e-02
   2.8308073e+00   5.8965229e-02
   2.8847275e+00   5.5870013e-02
   2.9386476e+00   5.2937271e-02
   2.9925678e+00   5.0158476e-02
   3.0464879e+00   4.7525546e-02
   3.1004080e+00   4.5030824e-02
   3.1543282e+00   4.2667056e-02
   3.2082483e+00   4.0427367e-02
   3.2621685e+00   3.8305244e-02
   3.3160886e+00   3.6294517e-02
   3.3700087e+00   3.4389336e-02
   3.4239289e+00   3.2584164e-02
   3.4778490e+00   3.0873748e-02
   3.5317692e+00   2.9253116e-02
   3.5856893e+00   2.7717555e-02
   3.6396094e+00   2.6262599e-02
   3.6935296e+00   2.4884017e-02
   3.7474497e+00   2.3577799e-02
   3.8013699e+00   2.2340148e-02
   3.8552900e+00   2.1167464e-02
   3.9092101e+00   2.0056336e-02
   3.9631303e+00   1.9003535e-02
   4.0170504e+00   1.8005997e-02
   4.0709706e+00   1.7060822e-02
   4.1248907e+00   1.6165261e-02
   4.1788108e+00   1.5316711e-02
   4.2327310e+00   1.4512702e-02
   4.2866511e+00   1.3750898e-02
   4.3405713e+00   1.3029083e-02
   4.3944914e+00   1.2345157e-02
   4.4484115e+00   1.1697133e-02
   4.5023317e+00   1.1083124e-02
   4.5562518e+00   1.0501346e-02
   4.6101720e+00   9.9501071e-03
   4.6640921e+00   9.4278038e-03
   4.7180122e+00   8.9329173e-03
   4.7719324e+00   8.4640086e-03
   4.8258525e+00   8.0197139e-03
   4.8797727e+00   7.5987413e-03
   4.9336928e+00   7.1998664e-03
   4.9876129e+00   6.8219294e-03
   5.0415331e+00   6.4638311e-03
   5.0954532e+00   6.1245302e-03
   5.1493734e+00   5.8030400e-03
   5.2032935e+00   5.4984255e-03
   5.2572136e+00   5.2098009e-03
   5.3111338e+00   4.9363268e-03
   5.3650539e+00   4.6772080e-03
