# Created by Octave 3.6.3, Fri Dec 14 13:30:41 2012 CET <awebster@mpl-compy>
# name: out
# type: matrix
# rows: 9999
# columns: 2
 -6.283185307179586 0.0002378529462609133
 -6.281928418740462 0.0004735517005134841
 -6.280671530301339 0.0007016656320767522
 -6.279414641862215 0.0009169554128053426
 -6.278157753423091 0.001114519587614169
 -6.276900864983967 0.001289930868918422
 -6.275643976544844 0.001439357902515637
 -6.27438708810572 0.001559668735242663
 -6.273130199666596 0.0016485128237941
 -6.271873311227472 0.001704379137388299
 -6.270616422788349 0.001726628700403619
 -6.269359534349225 0.001715500765744397
 -6.268102645910101 0.001672092677416095
 -6.266845757470977 0.001598314340092437
 -6.265588869031854 0.001496819035626952
 -6.26433198059273 0.00137091308277449
 -6.263075092153606 0.001224447500983567
 -6.261818203714483 0.001061695389903055
 -6.260561315275359 0.0008872191548266684
 -6.259304426836235 0.0007057319816884534
 -6.258047538397111 0.0005219580845708734
 -6.256790649957988 0.000340496212713043
 -6.255533761518864 0.0001656907144985547
 -6.25427687307974 1.51412223752082e-06
 -6.253019984640616 -0.0001485352429111139
 -6.251763096201493 -0.000281517723948249
 -6.250506207762369 -0.0003951165849448517
 -6.249249319323245 -0.0004876805516083706
 -6.247992430884121 -0.0005582438875964616
 -6.246735542444998 -0.0006065240417233397
 -6.245478654005874 -0.000632897666573453
 -6.24422176556675 -0.0006383565296960597
 -6.242964877127626 -0.0006244454896920711
 -6.241707988688503 -0.0005931852683264369
 -6.240451100249379 -0.0005469831985246313
 -6.239194211810255 -0.0004885354520314924
 -6.237937323371131 -0.0004207244405682538
 -6.236680434932008 -0.0003465151362608873
 -6.235423546492884 -0.000268853971647349
 -6.23416665805376 -0.0001905737631739546
 -6.232909769614636 -0.0001143077651296026
 -6.231652881175513 -4.241551874037616e-05
 -6.230395992736389 2.307736716244311e-05
 -6.229139104297265 8.052396090573371e-05
 -6.227882215858141 0.0001286843688416322
 -6.226625327419018 0.000166737453101707
 -6.225368438979894 0.0001942762874673288
 -6.22411155054077 0.0002112883396907107
 -6.222854662101646 0.000218121919736876
 -6.221597773662523 0.0002154409083199099
 -6.220340885223399 0.000204170162353836
 -6.219083996784275 0.0001854342707298855
 -6.217827108345151 0.0001604924965085047
 -6.216570219906028 0.0001306727868431548
 -6.215313331466904 9.730765986745406e-05
 -6.21405644302778 6.167459468962334e-05
 -6.212799554588656 2.494326565087114e-05
 -6.211542666149533 -1.186841088012928e-05
 -6.210285777710409 -4.792789286538217e-05
 -6.209028889271285 -8.26102632964152e-05
 -6.207772000832161 -0.0001155086122990815
 -6.206515112393038 -0.0001464325817489423
 -6.205258223953914 -0.0001753956237385631
 -6.204001335514791 -0.0002025920091657867
 -6.202744447075666 -0.0002283650532635604
 -6.201487558636543 -0.0002531683836975475
 -6.20023067019742 -0.000277522350416184
 -6.198973781758296 -0.0003019678542971358
 -6.197716893319172 -0.0003270199480155347
 -6.196460004880048 -0.0003531235353540822
 -6.195203116440925 -0.0003806133670937449
 -6.193946228001801 -0.0004096803088789995
 -6.192689339562677 -0.0004403455500054146
 -6.191432451123553 -0.000472444045159488
 -6.19017556268443 -0.0005056180508228184
 -6.188918674245306 -0.0005393211527209006
 -6.187661785806182 -0.0005728327004215202
 -6.186404897367058 -0.000605282090513021
 -6.185148008927935 -0.0006356818906027317
 -6.183891120488811 -0.0006629683917763336
 -6.182634232049687 -0.0006860478340642577
 -6.181377343610563 -0.0007038462820059825
 -6.18012045517144 -0.0007153609468896572
 -6.178863566732316 -0.0007197106661042614
 -6.177606678293192 -0.0007161832615303961
 -6.176349789854068 -0.0007042776078053733
 -6.175092901414945 -0.0006837384428213197
 -6.173836012975821 -0.000654582238427871
 -6.172579124536697 -0.0006171128076422214
 -6.171322236097573 -0.0005719257400944539
 -6.17006534765845 -0.000519901213655248
 -6.168808459219326 -0.0004621852074739987
 -6.167551570780202 -0.0004001596213122625
 -6.166294682341078 -0.0003354022672848595
 -6.165037793901955 -0.0002696381248157079
 -6.163780905462831 -0.000204683619873567
 -6.162524017023707 -0.0001423859902556384
 -6.161267128584583 -8.456001730598365e-05
 -6.16001024014546 -3.29245323176329e-05
 -6.158753351706336 1.095886270444078e-05
 -6.157496463267212 4.574248654560769e-05
 -6.156239574828088 7.034247051992025e-05
 -6.154982686388965 8.397988859466025e-05
 -6.153725797949841 8.621149301566478e-05
 -6.152468909510717 7.694881699917558e-05
 -6.151212021071593 5.646485039305705e-05
 -6.14995513263247 2.538797064144935e-05
 -6.148698244193346 -1.531669927597935e-05
 -6.147441355754222 -6.437785132274786e-05
 -6.146184467315098 -0.0001202593594912964
 -6.144927578875975 -0.0001812109283562036
 -6.143670690436851 -0.0002453261447183909
 -6.142413801997727 -0.0003106057747865378
 -6.141156913558603 -0.000375023955121209
 -6.13990002511948 -0.0004365948235205452
 -6.138643136680356 -0.0004934371301714056
 -6.137386248241232 -0.0005438344591859828
 -6.136129359802108 -0.000586288872662968
 -6.134872471362985 -0.0006195660552018395
 -6.133615582923861 -0.0006427303764810805
 -6.132358694484737 -0.0006551686881044957
 -6.131101806045614 -0.0006566021131658426
 -6.12984491760649 -0.0006470855547376469
 -6.128588029167366 -0.0006269951239849372
 -6.127331140728242 -0.0005970041514583896
 -6.126074252289119 -0.0005580488772587222
 -6.124817363849995 -0.0005112853015278614
 -6.123560475410871 -0.0004580389997339664
 -6.122303586971747 -0.0003997499567683416
 -6.121046698532624 -0.0003379146390917766
 -6.1197898100935 -0.0002740276007734946
 -6.118532921654376 -0.0002095249040894498
 -6.117276033215252 -0.0001457315300435878
 -6.116019144776129 -8.381476436984446e-05
 -6.114762256337005 -2.474527806145176e-05
 -6.113505367897881 3.07327098755076e-05
 -6.112248479458757 8.212118208171893e-05
 -6.110991591019634 0.0001291773970951998
 -6.10973470258051 0.0001719121357119692
 -6.108477814141386 0.000210577402973262
 -6.107220925702262 0.0002456442878822884
 -6.105964037263139 0.0002777720677734088
 -6.104707148824015 0.0003077699805171356
 -6.103450260384891 0.0003365533619121125
 -6.102193371945767 0.0003650960479742772
 -6.100936483506644 0.0003943810650106389
 -6.09967959506752 0.0004253516701457165
 -6.098422706628396 0.0004588647612662492
 -6.097165818189272 0.000495648550745823
 -6.095908929750149 0.0005362661980689448
 -6.094652041311025 0.00058108683156046
 -6.093395152871901 0.0006302650707293875
 -6.092138264432777 0.0006837298015381467
 -6.090881375993654 0.0007411825725745631
 -6.08962448755453 0.0008021055865812421
 -6.088367599115406 0.0008657788750326703
 -6.087110710676282 0.0009313058788151969
 -6.085853822237159 0.0009976463305545443
 -6.084596933798035 0.001063655055728143
 -6.083340045358911 0.001128125091181635
 -6.082083156919787 0.001189833369026456
 -6.080826268480664 0.001247587135635444
 -6.07956938004154 0.001300269271862974
 -6.078312491602416 0.001346880750166553
 -6.077055603163292 0.001386578603057074
 -6.075798714724169 0.001418707978083187
 -6.074541826285045 0.001442827108161573
 -6.073284937845921 0.001458724321043661
 -6.072028049406797 0.0014664265354101
 -6.070771160967674 0.001466199029386867
 -6.06951427252855 0.001458536606935261
 -6.068257384089426 0.001444146613790174
 -6.067000495650302 0.001423924555536644
 -6.065743607211179 0.001398923333822267
 -6.064486718772055 0.001370317333364161
 -6.063229830332931 0.0013393627545396
 -6.061972941893807 0.001307355689532858
 -6.060716053454684 0.001275589480907332
 -6.05945916501556 0.001245312881786402
 -6.058202276576436 0.001217690457886418
 -6.056945388137312 0.00119376654018843
 -6.055688499698189 0.001174433859160711
 -6.054431611259065 0.001160407777302791
 -6.053174722819941 0.001152206795591087
 -6.051917834380817 0.001150139753424299
 -6.050660945941694 0.001154299881188541
 -6.04940405750257 0.001164565611311058
 -6.048147169063446 0.00118060781768936
 -6.046890280624322 0.00120190294383464
 -6.045633392185199 0.001227751304543321
 -6.044376503746076 0.001257299709909502
 -6.043119615306951 0.001289567467805121
 -6.041862726867828 0.001323474772862116
 -6.040605838428704 0.001357872485855194
 -6.039348949989581 0.001391572344259124
 -6.038092061550457 0.0014233767182601
 -6.036835173111333 0.001452107130211014
 -6.035578284672209 0.00147663088227161
 -6.034321396233086 0.001495885278543597
 -6.033064507793962 0.001508899075889637
 -6.031807619354838 0.001514810943712006
 -6.030550730915714 0.001512884849044555
 -6.029293842476591 0.001502522403059603
 -6.028036954037467 0.001483272302416697
 -6.026780065598343 0.001454837070320924
 -6.025523177159219 0.001417077345031686
 -6.024266288720096 0.001370013977656784
 -6.023009400280972 0.001313828187799078
 -6.021752511841848 0.001248859988028654
 -6.020495623402724 0.001175605030843306
 -6.019238734963601 0.001094709960847908
 -6.017981846524477 0.001006966276576079
 -6.016724958085353 0.0009133026287229655
 -6.015468069646229 0.0008147754109993663
 -6.014211181207106 0.0007125574439634497
 -6.012954292767982 0.0006079245169592107
 -6.011697404328858 0.0005022395436515523
 -6.010440515889734 0.0003969341062392275
 -6.009183627450611 0.0002934872140644418
 -6.007926739011487 0.0001934011838945579
 -6.006669850572363 9.817465963042371e-05
 -6.005412962133239 9.272924780963399e-06
 -6.004156073694116 -7.190418406555119e-05
 -6.002899185254992 -0.0001440562875080094
 -6.001642296815868 -0.0002060177510888641
 -6.000385408376745 -0.0002567934388388479
 -5.999128519937621 -0.0002955939703570198
 -5.997871631498497 -0.0003218693928131971
 -5.996614743059373 -0.0003353400861769271
 -5.99535785462025 -0.0003360236676609564
 -5.994100966181126 -0.0003242566560714237
 -5.992844077742002 -0.0003007097030159214
 -5.991587189302878 -0.000266395297395912
 -5.990330300863755 -0.0002226670028314825
 -5.989073412424631 -0.0001712094912956442
 -5.987816523985507 -0.0001140188856105056
 -5.986559635546383 -5.337321127086573e-05
 -5.98530274710726 8.206925539311557e-06
 -5.984045858668136 6.800698216940555e-05
 -5.982788970229012 0.0001231756545451271
 -5.981532081789888 0.0001707894589705919
 -5.980275193350765 0.0002079232849324313
 -5.979018304911641 0.0002317252052468879
 -5.977761416472517 0.000239493597458891
 -5.976504528033393 0.0002287544546863518
 -5.97524763959427 0.0001973366531953798
 -5.973990751155146 0.0001434429045526702
 -5.972733862716022 6.57141561342663e-05
 -5.971476974276898 -3.671468414460264e-05
 -5.970220085837775 -0.0001641696366203547
 -5.968963197398651 -0.0003164048337238502
 -5.967706308959527 -0.0004925833621294636
 -5.966449420520403 -0.0006912727554364526
 -5.96519253208128 -0.0009104557184326338
 -5.963935643642156 -0.001147556225142861
 -5.962678755203032 -0.001399480681746153
 -5.961421866763908 -0.001662673396549383
 -5.960164978324785 -0.001933185167798834
 -5.958908089885661 -0.002206753400559618
 -5.957651201446537 -0.002478891809401575
 -5.956394313007413 -0.002744987465909554
 -5.95513742456829 -0.003000402718747296
 -5.953880536129166 -0.003240579356327637
 -5.952623647690042 -0.003461142302980677
 -5.951366759250918 -0.003658000140631395
 -5.950109870811795 -0.003827439828883266
 -5.948852982372671 -0.003966213153792583
 -5.947596093933547 -0.004071612663493338
 -5.946339205494423 -0.004141535139638931
 -5.9450823170553 -0.00417453099726544
 -5.943825428616176 -0.004169838391111194
 -5.942568540177052 -0.004127401221603979
 -5.941311651737928 -0.004047870665385076
 -5.940054763298805 -0.003932590291031999
 -5.938797874859681 -0.00378356524756377
 -5.937540986420557 -0.003603416419644904
 -5.936284097981433 -0.003395320818014661
 -5.93502720954231 -0.003162939807472761
 -5.933770321103186 -0.002910337059032892
 -5.932513432664062 -0.002641888342071675
 -5.931256544224938 -0.002362185441149925
 -5.929999655785815 -0.002075936588815741
 -5.928742767346691 -0.001787865848259744
 -5.927485878907567 -0.001502613860046219
 -5.926228990468443 -0.001224642286760828
 -5.92497210202932 -0.0009581441527145611
 -5.923715213590196 -0.000706962087690141
 -5.922458325151072 -0.0004745162502481825
 -5.921201436711948 -0.0002637434343502678
 -5.919944548272825 -7.704856053931142e-05
 -5.918687659833701 8.373057223491947e-05
 -5.917430771394577 0.0002173447376704103
 -5.916173882955453 0.000323140745039974
 -5.91491699451633 0.0004010550662996314
 -5.913660106077206 0.000451594112649825
 -5.912403217638082 0.0004758019608202336
 -5.911146329198958 0.0004752166191306719
 -5.909889440759835 0.0004518161817058101
 -5.908632552320711 0.0004079564400192892
 -5.907375663881587 0.0003463016993827083
 -5.906118775442463 0.00026975068026773
 -5.90486188700334 0.0001813594674094931
 -5.903604998564216 8.426350171821341e-05
 -5.902348110125092 -1.839940947713626e-05
 -5.901091221685968 -0.0001235631585794139
 -5.899834333246845 -0.0002283026941822445
 -5.898577444807721 -0.0003298970467020569
 -5.897320556368597 -0.0004258846079790187
 -5.896063667929473 -0.000514109491306582
 -5.89480677949035 -0.0005927580685763542
 -5.893549891051226 -0.0006603850729015998
 -5.892293002612102 -0.0007159289591881758
 -5.891036114172978 -0.0007587165235939357
 -5.889779225733855 -0.0007884570856489981
 -5.888522337294731 -0.0008052268258942768
 -5.887265448855607 -0.000809444137829647
 -5.886008560416483 -0.0008018370878461181
 -5.88475167197736 -0.0007834042739241766
 -5.883494783538236 -0.0007553705267411716
 -5.882237895099113 -0.0007191390011713697
 -5.880981006659988 -0.0006762412595130858
 -5.879724118220865 -0.0006282869481856147
 -5.878467229781741 -0.0005769146188744278
 -5.877210341342618 -0.0005237451447386198
 -5.875953452903493 -0.0004703390371751121
 -5.87469656446437 -0.0004181587845610843
 -5.873439676025247 -0.0003685371181761771
 -5.872182787586123 -0.000322651870809694
 -5.870925899146999 -0.0002815078394191243
 -5.869669010707876 -0.0002459258035519286
 -5.868412122268752 -0.0002165385963661125
 -5.867155233829628 -0.000193793883103381
 -5.865898345390504 -0.0001779630821077422
 -5.864641456951381 -0.0001691556725441107
 -5.863384568512257 -0.0001673379773204513
 -5.862127680073133 -0.0001723553937398618
 -5.860870791634009 -0.000183956970869719
 -5.859613903194886 -0.0002018212026630423
 -5.858357014755762 -0.0002255819189772513
 -5.857100126316638 -0.0002548532102263044
 -5.855843237877514 -0.0002892524120393186
 -5.854586349438391 -0.0003284202986938911
 -5.853329460999267 -0.0003720377824935307
 -5.852072572560143 -0.0004198385834491115
 -5.850815684121019 -0.0004716175131071311
 -5.849558795681896 -0.0005272342005782657
 -5.848301907242772 -0.0005866122706996156
 -5.847045018803648 -0.0006497341578989415
 -5.845788130364524 -0.0007166318986068645
 -5.844531241925401 -0.0007873743853777742
 -5.843274353486277 -0.0008620516834686571
 -5.842017465047153 -0.0009407571032723377
 -5.840760576608029 -0.001023567787440925
 -5.839503688168906 -0.001110524610188587
 -5.838246799729782 -0.001201612198035316
 -5.836989911290658 -0.001296739867832701
 -5.835733022851534 -0.001395724240891701
 -5.834476134412411 -0.00149827423449866
 -5.833219245973287 -0.001603979055909691
 -5.831962357534163 -0.001712299732934052
 -5.830705469095039 -0.001822564611646027
 -5.829448580655916 -0.001933969138726383
 -5.828191692216792 -0.002045580126175103
 -5.826934803777668 -0.002156344571828731
 -5.825677915338544 -0.002265102982982166
 -5.824421026899421 -0.002370607024175659
 -5.823164138460297 -0.002471541186249025
 -5.821907250021173 -0.002566548053978235
 -5.820650361582049 -0.002654256636153156
 -5.819393473142926 -0.002733313116986804
 -5.818136584703802 -0.002802413293736575
 -5.816879696264678 -0.002860335885034224
 -5.815622807825554 -0.002905975829920689
 -5.814365919386431 -0.002938376652612871
 -5.813109030947307 -0.002956760944273314
 -5.811852142508183 -0.002960558014371264
 -5.810595254069059 -0.002949427791686041
 -5.809338365629936 -0.00292328011143806
 -5.808081477190812 -0.002882288610533569
 -5.806824588751688 -0.002826898568350991
 -5.805567700312564 -0.002757828174046366
 -5.804310811873441 -0.002676062871487346
 -5.803053923434317 -0.002582842625414192
 -5.801797034995193 -0.002479642162734448
 -5.800540146556069 -0.002368144464575169
 -5.799283258116946 -0.002250208010563435
 -5.798026369677822 -0.002127828498840702
 -5.796769481238698 -0.002003095974243521
 -5.795512592799574 -0.00187814848455864
 -5.794255704360451 -0.001755123541569781
 -5.792998815921327 -0.00163610878174574
 -5.791741927482203 -0.001523093294163396
 -5.790485039043079 -0.001417921104696204
 -5.789228150603956 -0.00132224827242897
 -5.787971262164832 -0.001237504965199705
 -5.786714373725708 -0.001164863737194939
 -5.785457485286584 -0.001105215036318758
 -5.784200596847461 -0.00105915072863064
 -5.782943708408337 -0.001026956150030745
 -5.781686819969213 -0.001008610892083103
 -5.780429931530089 -0.00100379821122499
 -5.779173043090966 -0.001011922632464588
 -5.777916154651842 -0.001032135012904417
 -5.776659266212718 -0.001063364051740418
 -5.775402377773594 -0.001104352993373831
 -5.774145489334471 -0.001153700081548238
 -5.772888600895347 -0.001209901193054069
 -5.771631712456223 -0.001271393017283132
 -5.770374824017099 -0.001336595155637446
 -5.769117935577976 -0.001403949593417296
 -5.767861047138852 -0.001471956143225347
 -5.766604158699728 -0.00153920266681345
 -5.765347270260604 -0.001604389142534864
 -5.764090381821481 -0.001666344946158105
 -5.762833493382357 -0.001724039039479225
 -5.761576604943233 -0.001776583098935263
 -5.760319716504109 -0.001823227948498627
 -5.759062828064986 -0.001863353971944876
 -5.757805939625862 -0.001896456453959869
 -5.756549051186738 -0.001922127023850437
 -5.755292162747614 -0.001940032539107351
 -5.754035274308491 -0.001949892840815591
 -5.752778385869367 -0.001951458834073631
 -5.751521497430243 -0.001944492293587751
 -5.750264608991119 -0.001928748670035909
 -5.749007720551996 -0.001903963983421837
 -5.747750832112872 -0.001869846644961612
 -5.746493943673748 -0.001826074761822843
 -5.745237055234624 -0.001772299163992881
 -5.743980166795501 -0.001708152065627681
 -5.742723278356377 -0.001633260951727012
 -5.741466389917253 -0.00154726698049734
 -5.740209501478129 -0.001449846928600565
 -5.738952613039006 -0.001340737493107899
 -5.737695724599882 -0.001219760612031618
 -5.736438836160758 -0.001086848381828402
 -5.735181947721634 -0.0009420661397667467
 -5.733925059282511 -0.0007856323418165586
 -5.732668170843387 -0.0006179339993931703
 -5.731411282404263 -0.0004395366343149454
 -5.73015439396514 -0.0002511879604053655
 -5.728897505526016 -5.381479008237088e-05
 -5.727640617086893 0.0001514870195980956
 -5.726383728647768 0.0003634694403986027
 -5.725126840208645 0.0005807555033747057
 -5.723869951769521 0.0008018681236299001
 -5.722613063330398 0.001025263491595289
 -5.721356174891273 0.001249367785296587
 -5.72009928645215 0.001472615798293978
 -5.718842398013026 0.001693489982015134
 -5.717585509573903 0.00191055837338096
 -5.716328621134778 0.00212250991897471
 -5.715071732695655 0.002328185812459645
 -5.713814844256531 0.002526605626737116
 -5.712557955817408 0.002716987237201354
 -5.711301067378283 0.002898759787448502
 -5.71004417893916 0.003071569230497643
 -5.708787290500037 0.003235276274782038
 -5.707530402060913 0.003389946860692828
 -5.706273513621789 0.003535835577822626
 -5.705016625182665 0.003673362693223292
 -5.703759736743542 0.003803085686826559
 -5.702502848304418 0.003925666373577417
 -5.701245959865294 0.004041834826656009
 -5.69998907142617 0.004152351399645459
 -5.698732182987047 0.004257968176054143
 -5.697475294547923 0.004359391154594506
 -5.696218406108799 0.004457244411055469
 -5.694961517669675 0.004552037368707937
 -5.693704629230552 0.00464413616541358
 -5.692447740791428 0.004733739935497483
 -5.691190852352304 0.00482086263591949
 -5.68993396391318 0.004905320848750358
 -5.688677075474057 0.004986727792724463
 -5.687420187034933 0.005064493583950688
 -5.686163298595809 0.005137831605775809
 -5.684906410156685 0.005205770685618274
 -5.683649521717562 0.005267172636280018
 -5.682392633278438 0.005320754603048579
 -5.681135744839314 0.005365115567103297
 -5.67987885640019 0.005398766290149975
 -5.678621967961067 0.005420161943505497
 -5.677365079521943 0.005427736645323243
 -5.676108191082819 0.005419939129289809
 -5.674851302643695 0.005395268784477526
 -5.673594414204572 0.005352311335550006
 -5.672337525765448 0.005289773472628993
 -5.671080637326324 0.005206515788078609
 -5.6698237488872 0.005101583430802188
 -5.668566860448077 0.004974233945856495
 -5.667309972008953 0.004823961826699043
 -5.666053083569829 0.004650519368483125
 -5.664796195130705 0.004453933473147379
 -5.663539306691582 0.004234518120135727
 -5.662282418252458 0.003992882281092315
 -5.661025529813334 0.003729933122235264
 -5.65976864137421 0.003446874405415567
 -5.658511752935087 0.00314520006702767
 -5.657254864495963 0.002826683024008017
 -5.655997976056839 0.002493359326545528
 -5.654741087617715 0.002147507848289037
 -5.653484199178592 0.00179162577480419
 -5.652227310739468 0.001428400219427994
 -5.650970422300344 0.001060676360799968
 -5.64971353386122 0.000691422556663914
 -5.648456645422097 0.0003236929430640895
 -5.647199756982973 -3.941192519332813e-05
 -5.645942868543849 -0.0003947857987021771
 -5.644685980104725 -0.000739358199650125
 -5.643429091665602 -0.001070135989535237
 -5.642172203226478 -0.001384244391007899
 -5.640915314787354 -0.001678966820430428
 -5.63965842634823 -0.001951782903181347
 -5.638401537909107 -0.002200404069496085
 -5.637144649469983 -0.002422806164662413
 -5.635887761030859 -0.002617258552478873
 -5.634630872591735 -0.002782349244630963
 -5.633373984152612 -0.002917005649298368
 -5.632117095713488 -0.003020510599635809
 -5.630860207274364 -0.003092513394933941
 -5.62960331883524 -0.003133035663838653
 -5.628346430396117 -0.003142471938290675
 -5.627089541956993 -0.003121584908285456
 -5.625832653517869 -0.003071495409595624
 -5.624575765078745 -0.002993667278579514
 -5.623318876639622 -0.002889887288331586
 -5.622061988200498 -0.002762240458068853
 -5.620805099761374 -0.002613081101171573
 -5.61954821132225 -0.002445000045220627
 -5.618291322883127 -0.002260788518789243
 -5.617034434444003 -0.002063399252825803
 -5.615777546004879 -0.0018559053882223
 -5.614520657565755 -0.001641457814388465
 -5.613263769126632 -0.00142324158550277
 -5.612006880687508 -0.001204432070931965
 -5.610749992248384 -0.0009881514938136619
 -5.60949310380926 -0.0007774264973856543
 -5.608236215370137 -0.0005751473524953183
 -5.606979326931013 -0.0003840293833298977
 -5.605722438491889 -0.0002065771428679514
 -5.604465550052765 -4.50518166764851e-05
 -5.603208661613642 9.855772425963035e-05
 -5.601951773174518 0.0002225598622852146
 -5.600694884735394 0.0003255808661533362
 -5.59943799629627 0.0004065809823599098
 -5.598181107857147 0.0004648658073596648
 -5.596924219418023 0.0005000928180377229
 -5.595667330978899 0.000512272988048533
 -5.594410442539775 0.0005017674635527555
 -5.593153554100652 0.0004692793134997295
 -5.591896665661528 0.0004158404089689322
 -5.590639777222404 0.0003427935238997468
 -5.58938288878328 0.0002517697891174587
