# Created by Octave 3.6.3, Fri Dec 14 13:34:26 2012 CET <awebster@mpl-compy>
# name: out
# type: matrix
# rows: 9999
# columns: 2
 -6.283185307179586 0.0001594431464755499
 -6.281928418740462 0.0003178665671569538
 -6.280671530301339 0.0004718491736628016
 -6.279414641862215 0.0006180821133882583
 -6.278157753423091 0.000753461611683565
 -6.276900864983967 0.0008751754518833177
 -6.275643976544844 0.0009807803557067339
 -6.27438708810572 0.001068267833137885
 -6.273130199666596 0.001136116459825875
 -6.271873311227472 0.001183328997273692
 -6.270616422788349 0.001209453280954334
 -6.269359534349225 0.001214586345743623
 -6.268102645910101 0.001199361817377986
 -6.266845757470977 0.001164921154160106
 -6.265588869031854 0.001112869854492635
 -6.26433198059273 0.001045220235439127
 -6.263075092153606 0.0009643228178602124
 -6.261818203714483 0.0008727887106737579
 -6.260561315275359 0.0007734056578858964
 -6.259304426836235 0.0006690505889058985
 -6.258047538397111 0.0005626015896923489
 -6.256790649957988 0.0004568521875627894
 -6.255533761518864 0.0003544307182404824
 -6.25427687307974 0.0002577273248557428
 -6.253019984640616 0.0001688308345251517
 -6.251763096201493 8.947737984201675e-05
 -6.250506207762369 2.101219499306345e-05
 -6.249249319323245 -3.563446467835304e-05
 -6.247992430884121 -7.995683758402174e-05
 -6.246735542444998 -0.0001118686768059954
 -6.245478654005874 -0.0001316843512475975
 -6.24422176556675 -0.0001400870746775785
 -6.242964877127626 -0.0001380857382367799
 -6.241707988688503 -0.0001269621895652189
 -6.240451100249379 -0.0001082110966304869
 -6.239194211810255 -8.347474717647716e-05
 -6.237937323371131 -5.447525904846245e-05
 -6.236680434932008 -2.29467093479461e-05
 -6.235423546492884 9.43036808757672e-06
 -6.23416665805376 4.108981351929227e-05
 -6.232909769614636 7.06339237635113e-05
 -6.231652881175513 9.687900754329167e-05
 -6.230395992736389 0.0001188909915507868
 -6.229139104297265 0.0001360100564818542
 -6.227882215858141 0.0001478637127416515
 -6.226625327419018 0.0001543681686668012
 -6.225368438979894 0.0001557182834008898
 -6.22411155054077 0.0001523668155973637
 -6.222854662101646 0.0001449940629387653
 -6.221597773662523 0.000134469322351616
 -6.220340885223399 0.0001218058750921573
 -6.219083996784275 0.0001081114057630303
 -6.217827108345151 9.453589318342783e-05
 -6.216570219906028 8.22190606590851e-05
 -6.215313331466904 7.223944329076641e-05
