# Created by Octave 3.6.3, Fri Dec 14 13:51:50 2012 CET <awebster@mpl-compy>
# name: out
# type: matrix
# rows: 9999
# columns: 2
 -6.283185307179586 0.0001563240468997646
 -6.281928418740462 0.000311230409392047
 -6.280671530301339 0.0004602266749574093
 -6.279414641862215 0.0005989858094783737
 -6.278157753423091 0.0007234797578791024
 -6.276900864983967 0.0008301031130229792
 -6.275643976544844 0.0009157826691783162
 -6.27438708810572 0.0009780691862290554
 -6.273130199666596 0.00101520833349646
 -6.271873311227472 0.001026188532900655
 -6.270616422788349 0.001010764252145844
 -6.269359534349225 0.0009694541773651849
 -6.268102645910101 0.0009035145893374464
 -6.266845757470977 0.0008148891429167143
 -6.265588869031854 0.0007061370738389186
 -6.26433198059273 0.0005803426000609645
 -6.263075092153606 0.0004410089181578537
 -6.261818203714483 0.0002919406969584125
 -6.260561315275359 0.0001371193226849658
 -6.259304426836235 -1.942465988129111e-05
 -6.258047538397111 -0.0001737374418197269
 -6.256790649957988 -0.0003220618540361861
 -6.255533761518864 -0.0004609472553309394
 -6.25427687307974 -0.0005873458244443443
 -6.253019984640616 -0.0006986922475431104
 -6.251763096201493 -0.0007929644662007033
 -6.250506207762369 -0.0008687238996492692
 -6.249249319323245 -0.0009251343486305163
 -6.247992430884121 -0.0009619595958439653
 -6.246735542444998 -0.0009795405074716486
 -6.245478654005874 -0.0009787531822755063
 -6.24422176556675 -0.0009609503604377101
 -6.242964877127626 -0.0009278888697352727
 -6.241707988688503 -0.0008816463311727671
 -6.240451100249379 -0.0008245306549321055
 -6.239194211810255 -0.0007589860207447182
 -6.237937323371131 -0.0006874990513647557
 -6.236680434932008 -0.0006125087556516118
 -6.235423546492884 -0.0005363235476934062
 -6.23416665805376 -0.0004610482539034314
 -6.232909769614636 -0.0003885235195067365
 -6.231652881175513 -0.0003202794421199742
 -6.230395992736389 -0.000257504618374751
 -6.229139104297265 -0.0002010311173680331
 -6.227882215858141 -0.0001513352202700518
 -6.226625327419018 -0.0001085531164243892
 -6.225368438979894 -7.251014906528382e-05
 -6.22411155054077 -4.276168188786997e-05
 -6.222854662101646 -1.864323154481846e-05
 -6.221597773662523 6.728041113653938e-07
 -6.220340885223399 1.611668458868791e-05
 -6.219083996784275 2.866005996592334e-05
 -6.217827108345151 3.925676340827193e-05
 -6.216570219906028 4.878834201079948e-05
 -6.215313331466904 5.801670693898182e-05
 -6.21405644302778 6.754588850782919e-05
 -6.212799554588656 7.779440783136847e-05
 -6.211542666149533 8.897924602447431e-05
 -6.210285777710409 0.0001011118289763316
 -6.209028889271285 0.000114005874514349
 -6.207772000832161 0.0001272963958498859
 -6.206515112393038 0.0001404686429003032
 -6.205258223953914 0.0001528953144457026
 -6.204001335514791 0.0001638800076477915
 -6.202744447075666 0.0001727046016670633
