# Created by Octave 3.6.3, Fri Dec 14 14:00:03 2012 CET <awebster@mpl-compy>
# name: out
# type: matrix
# rows: 9999
# columns: 2
 -6.283185307179586 0.0002419167246241262
 -6.281928418740462 0.000482792466435395
 -6.280671530301339 0.0007196822574181069
 -6.279414641862215 0.0009497034718870736
 -6.278157753423091 0.001170086110170572
 -6.276900864983967 0.001378220908041152
 -6.275643976544844 0.001571704315052796
 -6.27438708810572 0.001748379450180813
 -6.273130199666596 0.001906372227556569
 -6.271873311227472 0.002044121946181499
 -6.270616422788349 0.00216040575368091
 -6.269359534349225 0.002254356522419555
 -6.268102645910101 0.002325473813966515
 -6.266845757470977 0.002373627752243574
 -6.265588869031854 0.002399055773103482
 -6.26433198059273 0.002402352365663696
 -6.263075092153606 0.00238445206535416
 -6.261818203714483 0.002346606096769248
 -6.260561315275359 0.002290353193644898
 -6.259304426836235 0.00221748524030661
 -6.258047538397111 0.002130008481726673
 -6.256790649957988 0.002030101135464266
 -6.255533761518864 0.00192006830643286
 -6.25427687307974 0.001802295153634283
 -6.253019984640616 0.001679199285290814
 -6.251763096201493 0.001553183365240718
 -6.250506207762369 0.001426588898652324
 -6.249249319323245 0.001301652129821613
 -6.247992430884121 0.001180462929877996
 -6.246735542444998 0.001064927478876798
 -6.245478654005874 0.0009567354570622084
 -6.24422176556675 0.0008573323558305845
 -6.242964877127626 0.000767897402788096
 -6.241707988688503 0.0006893274697153319
 -6.240451100249379 0.0006222272003402821
 -6.239194211810255 0.00056690545924342
 -6.237937323371131 0.0005233780672336193
 -6.236680434932008 0.0004913766550385693
 -6.235423546492884 0.0004703633390048115
 -6.23416665805376 0.0004595508026428318
 -6.232909769614636 0.0004579272585459704
 -6.231652881175513 0.0004642856690508306
 -6.230395992736389 0.000477256522704527
 -6.229139104297265 0.0004953433988514285
 -6.227882215858141 0.0005169605057299311
 -6.226625327419018 0.0005404713490034414
 -6.225368438979894 0.0005642276781498744
 -6.22411155054077 0.0005866078674897913
 -6.222854662101646 0.000606053916285617
 -6.221597773662523 0.0006211062974778744
 -6.220340885223399 0.0006304359459437896
 -6.219083996784275 0.0006328727529154811
 -6.217827108345151 0.000627430021642669
 -6.216570219906028 0.0006133244381528177
 -6.215313331466904 0.0005899912176932989
 -6.21405644302778 0.0005570941996912202
 -6.212799554588656 0.0005145307790184197
 -6.211542666149533 0.0004624316765679272
 -6.210285777710409 0.000401155664849291
 -6.209028889271285 0.0003312794720655639
 -6.207772000832161 0.0002535831886098984
 -6.206515112393038 0.0001690315909461357
 -6.205258223953914 7.875187754119866e-05
 -6.204001335514791 -1.599162170881313e-05
 -6.202744447075666 -0.0001138251483662044
 -6.201487558636543 -0.0002132949789690701
 -6.20023067019742 -0.0003128979753243155
 -6.198973781758296 -0.0004111125414637575
 -6.197716893319172 -0.0005064293163218363
 -6.196460004880048 -0.0005973809552392094
 -6.195203116440925 -0.0006825703915218655
 -6.193946228001801 -0.000760697020076562
 -6.192689339562677 -0.0008305803072965147
 -6.191432451123553 -0.0008911804029793084
 -6.19017556268443 -0.0009416154092066505
 -6.188918674245306 -0.0009811750458535418
 -6.187661785806182 -0.001009330540554338
 -6.186404897367058 -0.001025740660117177
 -6.185148008927935 -0.001030253888791527
 -6.183891120488811 -0.001022906844049847
