# Created by Octave 3.4.3, Thu Apr 12 15:13:54 2012 CEST <awebster@mpl-compy>
# name: xv
# type: matrix
# rows: 1
# columns: 1000
 -14.9 -14.6526006006006 -14.4052012012012 -14.1578018018018 -13.9104024024024 -13.663003003003 -13.4156036036036 -13.1682042042042 -12.9208048048048 -12.67340540540541 -12.42600600600601 -12.17860660660661 -11.93120720720721 -11.68380780780781 -11.43640840840841 -11.18900900900901 -10.94160960960961 -10.69421021021021 -10.44681081081081 -10.19941141141141 -9.952012012012013 -9.704612612612612 -9.457213213213212 -9.209813813813813 -8.962414414414415 -8.715015015015016 -8.467615615615616 -8.220216216216215 -7.972816816816817 -7.725417417417417 -7.478018018018018 -7.230618618618618 -6.983219219219219 -6.73581981981982 -6.48842042042042 -6.241021021021021 -5.993621621621621 -5.746222222222222 -5.498822822822822 -5.251423423423423 -5.004024024024023 -4.756624624624624 -4.509225225225224 -4.261825825825825 -4.014426426426425 -3.767027027027027 -3.519627627627626 -3.272228228228228 -3.024828828828829 -2.777429429429429 -2.53003003003003 -2.28263063063063 -2.035231231231231 -1.787831831831831 -1.540432432432432 -1.293033033033032 -1.045633633633633 -0.7982342342342328 -0.5508348348348342 -0.3034354354354338 -0.05603603603603524 0.1913633633633651 0.4387627627627637 0.6861621621621641 0.9335615615615627 1.180960960960961 1.42836036036036 1.675759759759762 1.923159159159161 2.170558558558559 2.417957957957958 2.66535735735736 2.912756756756758 3.160156156156157 3.407555555555556 3.654954954954958 3.902354354354356 4.149753753753755 4.397153153153154 4.644552552552556 4.891951951951954 5.139351351351353 5.386750750750751 5.63415015015015 5.881549549549552 6.128948948948951 6.376348348348349 6.623747747747748 6.87114714714715 7.118546546546549 7.365945945945947 7.613345345345346 7.860744744744748 8.108144144144147 8.355543543543545 8.602942942942944 8.850342342342342 9.097741741741745 9.345141141141143 9.592540540540542 9.83993993993994 10.08733933933934 10.33473873873874 10.58213813813814 10.82953753753754 11.07693693693694 11.32433633633634 11.57173573573574 11.81913513513514 12.06653453453454 12.31393393393394 12.56133333333334 12.80873273273273 13.05613213213213 13.30353153153153 13.55093093093093 13.79833033033033 14.04572972972973 14.29312912912913 14.54052852852853 14.78792792792793 15.03532732732733 15.28272672672673 15.53012612612613 15.77752552552553 16.02492492492492 16.27232432432433 16.51972372372373 16.76712312312313 17.01452252252253 17.26192192192192 17.50932132132132 17.75672072072072 18.00412012012013 18.25151951951953 18.49891891891892 18.74631831831832 18.99371771771772 19.24111711711712 19.48851651651652 19.73591591591592 19.98331531531532 20.23071471471472 20.47811411411412 20.72551351351352 20.97291291291292 21.22031231231232 21.46771171171171 21.71511111111111 21.96251051051051 22.20990990990992 22.45730930930932 22.70470870870871 22.95210810810811 23.19950750750751 23.44690690690691 23.69430630630631 23.94170570570571 24.18910510510511 24.43650450450451 24.68390390390391 24.93130330330331 25.17870270270271 25.42610210210211 25.67350150150151 25.9209009009009 26.1683003003003 26.41569969969971 26.66309909909911 26.91049849849851 27.1578978978979 27.4052972972973 27.6526966966967 27.9000960960961 28.1474954954955 28.3948948948949 28.6422942942943 28.8896936936937 29.1370930930931 29.3844924924925 29.6318918918919 29.8792912912913 30.12669069069069 30.37409009009009 30.6214894894895 30.8688888888889 31.1162882882883 31.36368768768769 31.61108708708709 31.85848648648649 32.10588588588589 32.35328528528529 32.60068468468469 32.84808408408409 33.09548348348349 33.34288288288289 33.59028228228229 33.83768168168169 34.08508108108109 34.33248048048048 34.57987987987988 34.82727927927929 35.07467867867869 35.32207807807809 35.56947747747748 35.81687687687688 36.06427627627628 36.31167567567568 36.55907507507508 36.80647447447448 37.05387387387388 37.30127327327328 37.54867267267268 37.79607207207208 38.04347147147148 38.29087087087088 38.53827027027027 38.78566966966967 39.03306906906908 39.28046846846848 39.52786786786788 39.77526726726727 40.02266666666667 40.27006606606607 40.51746546546547 40.76486486486487 41.01226426426427 41.25966366366367 41.50706306306307 41.75446246246247 42.00186186186187 42.24926126126127 42.49666066066067 42.74406006006006 42.99145945945946 43.23885885885887 43.48625825825827 43.73365765765767 43.98105705705706 44.22845645645646 44.47585585585586 44.72325525525526 44.97065465465466 45.21805405405406 45.46545345345346 45.71285285285286 45.96025225225226 46.20765165165166 46.45505105105106 46.70245045045046 46.94984984984985 47.19724924924925 47.44464864864866 47.69204804804806 47.93944744744746 48.18684684684685 48.43424624624625 48.68164564564565 48.92904504504505 49.17644444444445 49.42384384384385 49.67124324324325 49.91864264264265 50.16604204204204 50.41344144144144 50.66084084084086 50.90824024024025 51.15563963963965 51.40303903903905 51.65043843843845 51.89783783783785 52.14523723723725 52.39263663663665 52.64003603603604 52.88743543543544 53.13483483483484 53.38223423423424 53.62963363363364 53.87703303303304 54.12443243243244 54.37183183183183 54.61923123123123 54.86663063063065 55.11403003003004 55.36142942942944 55.60882882882884 55.85622822822824 56.10362762762764 56.35102702702704 56.59842642642644 56.84582582582583 57.09322522522523 57.34062462462463 57.58802402402403 57.83542342342343 58.08282282282283 58.33022222222223 58.57762162162162 58.82502102102102 59.07242042042044 59.31981981981983 59.56721921921923 59.81461861861863 60.06201801801803 60.30941741741743 60.55681681681683 60.80421621621623 61.05161561561562 61.29901501501502 61.54641441441442 61.79381381381382 62.04121321321322 62.28861261261262 62.53601201201202 62.78341141141141 63.03081081081081 63.27821021021023 63.52560960960962 63.77300900900902 64.02040840840841 64.26780780780781 64.51520720720721 64.76260660660661 65.01000600600601 65.25740540540541 65.50480480480481 65.7522042042042 65.9996036036036 66.247003003003 66.4944024024024 66.7418018018018 66.9892012012012 67.2366006006006 67.48400000000001 67.73139939939941 67.97879879879881 68.2261981981982 68.4735975975976 68.720996996997 68.9683963963964 69.2157957957958 69.4631951951952 69.7105945945946 69.95799399399399 70.20539339339339 70.45279279279279 70.70019219219219 70.94759159159159 71.19499099099099 71.44239039039039 71.6897897897898 71.9371891891892 72.1845885885886 72.43198798798799 72.67938738738739 72.92678678678679 73.17418618618619 73.42158558558559 73.66898498498499 73.91638438438439 74.16378378378378 74.41118318318318 74.65858258258258 74.90598198198198 75.15338138138138 75.40078078078078 75.64818018018018 75.89557957957959 76.14297897897899 76.39037837837839 76.63777777777779 76.88517717717718 77.13257657657658 77.37997597597598 77.62737537537538 77.87477477477478 78.12217417417418 78.36957357357358 78.61697297297297 78.86437237237237 79.11177177177177 79.35917117117117 79.60657057057057 79.85396996996997 80.10136936936937 80.34876876876878 80.59616816816818 80.84356756756758 81.09096696696697 81.33836636636637 81.58576576576577 81.83316516516517 82.08056456456457 82.32796396396397 82.57536336336337 82.82276276276276 83.07016216216216 83.31756156156156 83.56496096096096 83.81236036036036 84.05975975975976 84.30715915915916 84.55455855855857 84.80195795795797 85.04935735735737 85.29675675675676 85.54415615615616 85.79155555555556 86.03895495495496 86.28635435435436 86.53375375375376 86.78115315315316 87.02855255255255 87.27595195195195 87.52335135135135 87.77075075075075 88.01815015015015 88.26554954954955 88.51294894894895 88.76034834834836 89.00774774774776 89.25514714714716 89.50254654654655 89.74994594594595 89.99734534534535 90.24474474474475 90.49214414414415 90.73954354354355 90.98694294294295 91.23434234234234 91.48174174174174 91.72914114114114 91.97654054054054 92.22393993993994 92.47133933933934 92.71873873873874 92.96613813813815 93.21353753753755 93.46093693693695 93.70833633633634 93.95573573573574 94.20313513513514 94.45053453453454 94.69793393393394 94.94533333333334 95.19273273273274 95.44013213213213 95.68753153153153 95.93493093093093 96.18233033033033 96.42972972972973 96.67712912912913 96.92452852852853 97.17192792792794 97.41932732732734 97.66672672672674 97.91412612612613 98.16152552552553 98.40892492492493 98.65632432432433 98.90372372372373 99.15112312312313 99.39852252252253 99.64592192192192 99.89332132132132 100.1407207207207 100.3881201201201 100.6355195195195 100.8829189189189 101.1303183183183 101.3777177177177 101.6251171171171 101.8725165165165 102.1199159159159 102.3673153153153 102.6147147147147 102.8621141141141 103.1095135135135 103.3569129129129 103.6043123123123 103.8517117117117 104.0991111111111 104.3465105105105 104.5939099099099 104.8413093093093 105.0887087087087 105.3361081081081 105.5835075075075 105.8309069069069 106.0783063063063 106.3257057057057 106.5731051051051 106.8205045045045 107.0679039039039 107.3153033033033 107.5627027027027 107.8101021021021 108.0575015015015 108.3049009009009 108.5523003003003 108.7996996996997 109.0470990990991 109.2944984984985 109.5418978978979 109.7892972972973 110.0366966966967 110.2840960960961 110.5314954954955 110.7788948948949 111.0262942942943 111.2736936936937 111.5210930930931 111.7684924924925 112.0158918918919 112.2632912912913 112.5106906906907 112.7580900900901 113.0054894894895 113.2528888888889 113.5002882882883 113.7476876876877 113.9950870870871 114.2424864864865 114.4898858858859 114.7372852852853 114.9846846846847 115.2320840840841 115.4794834834835 115.7268828828829 115.9742822822823 116.2216816816817 116.4690810810811 116.7164804804805 116.9638798798799 117.2112792792793 117.4586786786787 117.7060780780781 117.9534774774775 118.2008768768769 118.4482762762763 118.6956756756757 118.9430750750751 119.1904744744745 119.4378738738739 119.6852732732733 119.9326726726727 120.1800720720721 120.4274714714715 120.6748708708709 120.9222702702703 121.1696696696697 121.4170690690691 121.6644684684685 121.9118678678679 122.1592672672673 122.4066666666667 122.6540660660661 122.9014654654655 123.1488648648649 123.3962642642643 123.6436636636637 123.8910630630631 124.1384624624625 124.3858618618619 124.6332612612613 124.8806606606607 125.1280600600601 125.3754594594595 125.6228588588589 125.8702582582583 126.1176576576577 126.3650570570571 126.6124564564565 126.8598558558559 127.1072552552553 127.3546546546547 127.6020540540541 127.8494534534535 128.0968528528529 128.3442522522523 128.5916516516517 128.8390510510511 129.0864504504505 129.3338498498499 129.5812492492493 129.8286486486487 130.0760480480481 130.3234474474474 130.5708468468468 130.8182462462462 131.0656456456456 131.313045045045 131.5604444444444 131.8078438438438 132.0552432432432 132.3026426426426 132.550042042042 132.7974414414414 133.0448408408409 133.2922402402403 133.5396396396397 133.7870390390391 134.0344384384385 134.2818378378379 134.5292372372373 134.7766366366367 135.0240360360361 135.2714354354354 135.5188348348348 135.7662342342342 136.0136336336336 136.261033033033 136.5084324324324 136.7558318318318 137.0032312312312 137.2506306306306 137.49803003003 137.7454294294294 137.9928288288288 138.2402282282282 138.4876276276276 138.735027027027 138.9824264264264 139.2298258258258 139.4772252252252 139.7246246246246 139.972024024024 140.2194234234234 140.4668228228228 140.7142222222222 140.9616216216216 141.209021021021 141.4564204204204 141.7038198198198 141.9512192192192 142.1986186186186 142.446018018018 142.6934174174174 142.9408168168168 143.1882162162162 143.4356156156156 143.683015015015 143.9304144144144 144.1778138138138 144.4252132132132 144.6726126126126 144.920012012012 145.1674114114114 145.4148108108108 145.6622102102102 145.9096096096096 146.157009009009 146.4044084084084 146.6518078078078 146.8992072072072 147.1466066066066 147.394006006006 147.6414054054054 147.8888048048048 148.1362042042042 148.3836036036036 148.631003003003 148.8784024024024 149.1258018018018 149.3732012012012 149.6206006006006 149.868 150.1153993993994 150.3627987987988 150.6101981981982 150.8575975975976 151.104996996997 151.3523963963964 151.5997957957958 151.8471951951952 152.0945945945946 152.341993993994 152.5893933933934 152.8367927927928 153.0841921921922 153.3315915915916 153.578990990991 153.8263903903904 154.0737897897898 154.3211891891892 154.5685885885886 154.815987987988 155.0633873873874 155.3107867867868 155.5581861861862 155.8055855855856 156.052984984985 156.3003843843844 156.5477837837838 156.7951831831832 157.0425825825826 157.289981981982 157.5373813813814 157.7847807807808 158.0321801801802 158.2795795795796 158.526978978979 158.7743783783784 159.0217777777778 159.2691771771772 159.5165765765766 159.763975975976 160.0113753753754 160.2587747747748 160.5061741741742 160.7535735735736 161.000972972973 161.2483723723724 161.4957717717718 161.7431711711712 161.9905705705706 162.23796996997 162.4853693693694 162.7327687687688 162.9801681681682 163.2275675675676 163.474966966967 163.7223663663664 163.9697657657658 164.2171651651652 164.4645645645646 164.711963963964 164.9593633633634 165.2067627627628 165.4541621621622 165.7015615615616 165.948960960961 166.1963603603604 166.4437597597598 166.6911591591592 166.9385585585586 167.185957957958 167.4333573573574 167.6807567567568 167.9281561561562 168.1755555555556 168.422954954955 168.6703543543544 168.9177537537538 169.1651531531532 169.4125525525526 169.659951951952 169.9073513513514 170.1547507507508 170.4021501501502 170.6495495495496 170.896948948949 171.1443483483484 171.3917477477478 171.6391471471472 171.8865465465466 172.133945945946 172.3813453453454 172.6287447447448 172.8761441441441 173.1235435435435 173.3709429429429 173.6183423423423 173.8657417417417 174.1131411411411 174.3605405405405 174.6079399399399 174.8553393393393 175.1027387387387 175.3501381381382 175.5975375375376 175.844936936937 176.0923363363364 176.3397357357358 176.5871351351352 176.8345345345346 177.081933933934 177.3293333333334 177.5767327327328 177.8241321321321 178.0715315315315 178.3189309309309 178.5663303303303 178.8137297297297 179.0611291291291 179.3085285285285 179.5559279279279 179.8033273273273 180.0507267267267 180.2981261261261 180.5455255255255 180.7929249249249 181.0403243243243 181.2877237237237 181.5351231231231 181.7825225225225 182.0299219219219 182.2773213213213 182.5247207207207 182.7721201201201 183.0195195195195 183.2669189189189 183.5143183183183 183.7617177177177 184.0091171171171 184.2565165165165 184.5039159159159 184.7513153153153 184.9987147147147 185.2461141141141 185.4935135135135 185.7409129129129 185.9883123123123 186.2357117117117 186.4831111111111 186.7305105105105 186.9779099099099 187.2253093093093 187.4727087087087 187.7201081081081 187.9675075075075 188.2149069069069 188.4623063063063 188.7097057057057 188.9571051051051 189.2045045045045 189.4519039039039 189.6993033033033 189.9467027027027 190.1941021021021 190.4415015015015 190.6889009009009 190.9363003003003 191.1836996996997 191.4310990990991 191.6784984984985 191.9258978978979 192.1732972972973 192.4206966966967 192.6680960960961 192.9154954954955 193.1628948948949 193.4102942942943 193.6576936936937 193.9050930930931 194.1524924924925 194.3998918918919 194.6472912912913 194.8946906906907 195.1420900900901 195.3894894894895 195.6368888888889 195.8842882882883 196.1316876876877 196.3790870870871 196.6264864864865 196.8738858858859 197.1212852852853 197.3686846846847 197.6160840840841 197.8634834834835 198.1108828828829 198.3582822822823 198.6056816816817 198.8530810810811 199.1004804804805 199.3478798798799 199.5952792792793 199.8426786786787 200.0900780780781 200.3374774774775 200.5848768768769 200.8322762762763 201.0796756756757 201.3270750750751 201.5744744744745 201.8218738738739 202.0692732732733 202.3166726726727 202.5640720720721 202.8114714714715 203.0588708708709 203.3062702702703 203.5536696696697 203.8010690690691 204.0484684684685 204.2958678678679 204.5432672672673 204.7906666666667 205.0380660660661 205.2854654654655 205.5328648648649 205.7802642642643 206.0276636636637 206.2750630630631 206.5224624624625 206.7698618618619 207.0172612612613 207.2646606606607 207.5120600600601 207.7594594594595 208.0068588588589 208.2542582582583 208.5016576576577 208.7490570570571 208.9964564564565 209.2438558558559 209.4912552552553 209.7386546546547 209.9860540540541 210.2334534534535 210.4808528528529 210.7282522522523 210.9756516516517 211.2230510510511 211.4704504504505 211.7178498498499 211.9652492492493 212.2126486486487 212.4600480480481 212.7074474474475 212.9548468468469 213.2022462462463 213.4496456456457 213.6970450450451 213.9444444444445 214.1918438438439 214.4392432432433 214.6866426426427 214.9340420420421 215.1814414414415 215.4288408408408 215.6762402402402 215.9236396396396 216.171039039039 216.4184384384384 216.6658378378378 216.9132372372372 217.1606366366366 217.4080360360361 217.6554354354355 217.9028348348349 218.1502342342343 218.3976336336337 218.6450330330331 218.8924324324325 219.1398318318319 219.3872312312313 219.6346306306307 219.8820300300301 220.1294294294295 220.3768288288288 220.6242282282282 220.8716276276276 221.119027027027 221.3664264264264 221.6138258258258 221.8612252252252 222.1086246246246 222.356024024024 222.6034234234234 222.8508228228228 223.0982222222222 223.3456216216216 223.593021021021 223.8404204204204 224.0878198198198 224.3352192192192 224.5826186186186 224.830018018018 225.0774174174174 225.3248168168168 225.5722162162162 225.8196156156156 226.067015015015 226.3144144144144 226.5618138138138 226.8092132132132 227.0566126126126 227.304012012012 227.5514114114114 227.7988108108108 228.0462102102102 228.2936096096096 228.541009009009 228.7884084084084 229.0358078078078 229.2832072072072 229.5306066066066 229.778006006006 230.0254054054054 230.2728048048048 230.5202042042042 230.7676036036036 231.015003003003 231.2624024024024 231.5098018018018 231.7572012012012 232.0046006006006 232.252


# name: out4
# type: matrix
# rows: 1
# columns: 1000
