0	-2.2253	
1	-2.1808	
2	-1.7491	
3	-4.0126	
4	-4.8361	
5	-4.4540	
6	-4.3189	
7	-3.6011	
8	-1.2792	
9	1.6621	
10	5.7616	
11	10.7059	
12	17.5135	
13	19.2406	
14	18.7763	
15	18.5373	
16	16.8532	
17	17.7356	
18	18.0147	
19	14.8144	
20	11.3382	
21	9.2635	
22	6.9042	
23	3.9828	
24	3.0852	
25	1.0871	
26	-0.7775	
27	-1.9988	
28	-2.8776	
29	-1.5790	
30	-0.2539	
31	2.8386	
32	4.4644	
33	4.8729	
34	4.9355	
35	3.3485	
36	3.0675	
37	3.0423	
38	1.4851	
39	0.6470	
40	-1.1579	
41	-1.8402	
42	-2.8026	
43	-3.6218	
44	-3.4708	
45	-3.6587	
46	-3.8563	
47	-3.1409	
48	-2.1033	
49	-1.5061	
50	-0.0324	
51	1.3599	
52	2.1433	
53	5.0084	
54	7.6263	
55	11.9596	
56	16.7947	
57	18.9528	
58	18.2004	
59	16.9735	
60	14.7456	
61	10.4723	
62	5.8375	
63	2.5100	
64	1.4398	
65	-1.4165	
66	-4.7324	
67	-5.5554	
68	-5.9152	
69	-4.5527	
70	-1.7183	
71	2.0242	
72	4.8476	
73	4.1203	
74	3.0694	
75	2.7443	
76	1.8095	
77	1.4807	
78	1.8070	
79	2.4277	
80	1.0683	
81	0.6595	
82	-0.5141	
83	-0.9909	
84	-1.4364	
85	-0.8428	
86	-0.6084	
87	1.6112	
88	4.7407	
89	7.0816	
90	10.1930	
91	12.8253	
92	14.0043	
93	13.0118	
94	11.5968	
95	9.8333	
96	9.3094	
97	8.1787	
98	6.8538	
99	5.4492	
100	4.1747	
101	1.5268	
102	-0.0633	
103	0.5104	
104	0.4276	
105	-0.8586	
106	-2.8752	
107	-3.7084	
108	-3.3145	
109	-2.2203	
110	-1.5591	
111	-2.0054	
112	-1.7847	
113	-1.5300	
114	-3.0172	
115	-3.3534	
116	-2.5201	
117	-1.9896	
118	-2.3714	
119	-3.5936	
120	-3.7931	
121	-4.0717	
122	-3.4154	
123	-2.3445	
124	-2.5343	
125	-2.7723	
126	-1.0442	
127	1.3272	
128	3.2743	
129	4.8401	
130	5.5738	
131	4.4655	
132	3.3653	
133	2.1519	
134	0.6073	
135	0.9138	
136	0.8601	
137	2.1400	
138	1.6835	
139	1.7732	
140	6.0834	
141	7.1483	
142	5.4985	
143	5.6127	
144	6.9109	
145	6.5725	
146	4.9172	
147	2.6464	
148	2.9339	
149	3.5191	
150	4.5329	
151	5.1421	
152	6.2629	
153	8.0088	
154	8.5886	
155	8.6705	
156	8.8316	
157	7.2849	
158	4.3163	
159	2.0344	
160	-0.4991	
161	-2.1956	
162	-3.3239	
163	-4.4555	
164	-4.3451	
165	-4.0645	
166	-4.0414	
167	-3.7984	
168	-3.7134	
169	-2.6999	
170	-0.4853	
171	0.6779	
172	4.1968	
173	8.1521	
174	10.2298	
175	10.3171	
176	8.4664	
177	5.3377	
178	3.9078	
179	2.7311	
180	0.9024	
181	-0.1995	
182	-0.4441	
183	-1.0851	
184	-2.0898	
185	-3.2848	
186	-3.6683	
187	-3.2343	
188	-2.8664	
189	-1.6190	
190	-0.0820	
191	1.4048	
192	4.2016	
193	6.0608	
194	6.4492	
195	6.4871	
196	6.3598	
197	6.3199	
198	7.3791	
199	8.8898	
200	8.1590	
201	8.2105	
202	7.5748	
203	5.1183	
204	1.6626	
205	-2.1822	
206	-2.0242	
207	-0.5865	
208	0.8505	
209	4.3802	
210	7.1140	
211	10.4963	
212	13.9932	
213	16.8399	
214	18.5306	
215	19.8048	
216	17.5248	
217	13.6796	
218	12.0741	
219	12.7191	
220	10.7422	
221	8.6689	
222	7.4995	
223	7.8703	
224	9.0128	
225	9.8113	
226	8.4410	
227	5.5978	
228	2.7216	
229	0.7470	
230	-0.4182	
231	-1.5465	
232	-1.1385	
233	-0.0334	
234	1.1881	
235	2.7382	
236	6.0918	
237	9.9072	
238	13.3737	
239	16.7113	
240	19.1265	
241	23.7670	
242	24.1800	
243	22.6696	
244	20.0614	
245	18.6502	
246	17.5340	
247	18.5510	
248	20.3396	
249	23.8080	
250	25.9352	
251	25.8778	
252	25.8743	
253	27.3577	
254	27.7833	
255	26.2654	
256	26.8350	
257	28.6174	
258	28.6497	
259	29.0389	
260	28.6845	
261	27.0865	
262	21.8444	
263	18.0429	
264	15.8100	
265	13.5286	
266	12.2409	
267	11.5826	
268	9.0483	
269	7.5567	
270	6.2730	
271	3.7331	
272	0.5104	
273	-0.8183	
274	-0.2838	
275	0.2212	
276	2.3097	
277	3.3634	
278	4.5382	
279	6.1877	
280	9.7332	
281	13.9123	
282	15.2138	
283	16.1183	
284	17.1514	
285	19.6698	
286	19.6344	
287	15.5354	
288	12.8615	
289	11.2051	
290	11.8637	
291	9.3128	
292	7.0428	
293	9.2934	
294	11.6635	
295	13.0035	
296	12.3760	
297	11.1976	
298	9.8467	
299	9.8627	
300	9.3015	
301	5.4913	
302	3.3776	
303	1.5856	
304	0.2499	
305	-1.0720	
306	-1.9503	
307	-2.5025	
308	-2.9022	
309	-3.5004	
310	-2.9722	
311	-1.8185	
312	-2.0604	
313	-2.5619	
314	-2.8775	
315	-1.6839	
316	-1.3839	
317	-2.1215	
318	-2.0811	
319	-1.6917	
320	-1.8588	
321	-1.8714	
322	-1.6217	
323	-1.8883	
324	-3.7159	
325	-4.0123	
326	-2.5886	
327	-2.4809	
328	-1.9868	
329	-1.1653	
330	-0.2899	
331	-1.0218	
332	-1.6610	
333	-2.1761	
334	-2.9544	
335	-3.4065	
336	-1.2614	
337	1.0190	
338	3.7942	
339	4.3660	
340	3.2160	
341	0.9109	
342	-0.2816	
343	0.0053	
344	-0.3523	
345	0.0263	
346	0.9756	
347	3.0035	
348	5.6540	
349	6.8930	
350	7.7211	
351	9.4422	
352	11.1184	
353	13.7694	
354	15.3576	
355	18.4737	
356	19.0311	
357	18.8833	
358	19.9253	
359	21.6908	
360	21.6149	
361	19.7425	
362	17.6499	
363	15.3158	
364	12.0491	
365	7.6302	
366	3.3258	
367	2.3115	
368	5.5902	
369	8.4388	
370	9.8698	
371	11.7082	
372	15.8146	
373	20.8905	
374	25.6059	
375	28.1231	
376	31.0000	
377	31.4869	
378	28.7067	
379	25.2083	
380	21.6832	
381	16.8087	
382	10.7121	
383	6.0681	
384	3.0238	
385	0.8078	
386	-1.2937	
387	-1.6207	
388	-0.1561	
389	2.9969	
390	5.2160	
391	6.6594	
392	7.8403	
393	8.6067	
394	8.6662	
395	6.4270	
396	6.3811	
397	9.2690	
398	12.2720	
399	13.9585	
400	19.2224	
401	22.4520	
402	21.4584	
403	19.0325	
404	15.8315	
405	11.9729	
406	8.7895	
407	3.7955	
408	0.0443	
409	-2.5128	
410	-3.1380	
411	-3.0747	
412	-0.3978	
413	4.2484	
414	6.5919	
415	7.2860	
416	7.8647	
417	5.8235	
418	3.1864	
419	0.7711	
420	-1.4818	
421	-2.6045	
422	-1.9008	
423	-1.9130	
424	-1.5478	
425	-0.8402	
426	1.0742	
427	0.8708	
428	-0.0881	
429	-1.3323	
430	-1.1210	
431	0.2077	
432	2.8093	
433	7.0214	
434	11.4039	
435	16.2587	
436	18.1479	
437	16.5652	
438	14.4404	
439	13.3368	
440	15.4184	
441	18.3773	
442	18.5319	
443	19.3630	
444	20.6255	
445	21.5640	
446	22.8690	
447	23.8164	
448	23.7703	
449	20.8697	
450	18.7626	
451	19.5617	
452	20.0819	
453	18.5165	
454	16.2438	
455	12.5459	
456	8.2854	
457	5.7479	
458	3.8865	
459	3.1497	
460	3.3307	
461	2.7626	
462	3.0259	
463	2.2962	
464	0.7642	
465	-0.4950	
466	-0.4917	
467	2.1317	
468	4.3926	
469	6.0012	
470	7.2847	
471	9.2967	
472	11.5733	
473	13.4494	
474	16.6264	
475	18.0550	
476	17.0657	
477	14.1117	
478	9.5522	
479	3.5275	
480	0.5426	
481	0.7023	
482	1.8309	
483	2.3549	
484	3.2895	
485	5.6231	
486	6.9875	
487	5.7966	
488	4.7127	
489	5.2683	
490	6.7505	
491	7.9356	
492	7.7768	
493	8.6823	
494	10.1561	
495	9.9966	
496	8.5743	
497	6.1280	
498	3.7574	
499	0.7145	
500	-1.6524	
501	-2.2507	
502	-1.7066	
503	0.0839	
504	1.6318	
505	3.0378	
506	3.9945	
507	4.0508	
508	3.5586	
509	3.7301	
510	4.9922	
511	5.7385	
512	5.4687	
513	5.5501	
514	6.4755	
515	5.5727	
516	2.4292	
517	-0.1591	
518	-2.0225	
519	-2.5126	
520	-1.2257	
521	1.5631	
522	3.9326	
523	5.6273	
524	6.7594	
525	5.5157	
526	2.7840	
527	1.0355	
528	0.6565	
529	1.9121	
530	3.6079	
531	3.8435	
532	2.8148	
533	2.2717	
534	2.6123	
535	1.9429	
536	0.6142	
537	-0.7806	
538	-2.4381	
539	-2.7786	
540	-2.0685	
541	-1.0893	
542	0.7141	
543	3.2139	
544	6.3316	
545	10.1005	
546	13.5259	
547	16.4014	
548	19.5791	
549	21.2136	
550	20.3730	
551	17.7826	
552	16.5680	
553	18.5252	
554	21.4060	
555	20.4279	
556	19.4629	
557	18.8667	
558	13.9182	
559	7.5891	
560	3.1087	
561	0.0052	
562	-0.3574	
563	2.6579	
564	5.3791	
565	8.8904	
566	11.4053	
567	9.4918	
568	5.9971	
569	3.8994	
570	3.1933	
571	3.3926	
572	3.0126	
573	2.4971	
574	2.0176	
575	2.5201	
576	3.4839	
577	3.1250	
578	3.0832	
579	3.1553	
580	1.8710	
581	2.0405	
582	4.0495	
583	5.0928	
584	8.0730	
585	11.6365	
586	11.8511	
587	10.1503	
588	8.1975	
589	5.3667	
590	2.5341	
591	-0.3053	
592	-0.2412	
593	1.8569	
594	1.8539	
595	0.8236	
596	1.7447	
597	3.2168	
598	4.5292	
599	4.1675	
600	3.1007	
601	1.8433	
602	2.0829	
603	2.3879	
604	2.8468	
605	4.2498	
606	6.4305	
607	7.8484	
608	7.6399	
609	6.6393	
610	4.2992	
611	2.0285	
612	0.9719	
613	1.1556	
614	1.1951	
615	-0.6739	
616	-2.3371	
617	-2.6578	
618	-2.0776	
619	-1.4634	
620	-1.0606	
621	-0.7205	
622	0.9950	
623	2.3738	
624	2.6565	
625	2.8624	
626	4.3693	
627	4.8096	
628	2.5102	
629	0.7524	
630	0.6211	
631	0.3050	
632	1.0823	
633	2.7112	
634	2.6046	
635	2.1473	
636	1.2411	
637	-0.0873	
638	-1.7001	
639	-2.3108	
640	-1.6284	
641	0.6715	
642	5.7152	
643	9.8903	
644	12.6407	
645	13.3288	
646	15.0361	
647	16.7502	
648	16.2757	
649	14.2955	
650	13.3959	
651	13.2263	
652	11.3154	
653	5.9362	
654	2.0308	
655	1.4002	
656	3.4633	
657	5.2565	
658	5.6308	
659	6.2596	
660	9.0137	
661	12.0171	
662	14.7796	
663	15.8708	
664	13.9638	
665	13.0985	
666	12.6475	
667	10.5862	
668	11.7899	
669	13.8596	
670	16.4243	
671	17.8543	
672	16.8535	
