 5.00000000e-04 -5.06853442e+02 5.06853442e+02
 5.95959596e-04 -5.53357508e+02 5.53357508e+02
 6.91919192e-04 -5.96245462e+02 5.96245462e+02
 7.87878788e-04 -6.36248984e+02 6.36248984e+02
 8.83838384e-04 -6.73881955e+02 6.73881955e+02
 9.79797980e-04 -7.09521676e+02 7.09521676e+02
 1.07575758e-03 -7.43454860e+02 7.43454860e+02
 1.17171717e-03 -7.75905437e+02 7.75905437e+02
 1.26767677e-03 -8.07052270e+02 8.07052270e+02
 1.36363636e-03 -8.37040911e+02 8.37040911e+02
 1.45959596e-03 -8.65991689e+02 8.65991689e+02
 1.55555556e-03 -8.94005439e+02 8.94005439e+02
 1.65151515e-03 -9.21167653e+02 9.21167653e+02
 1.74747475e-03 -9.47551563e+02 9.47551563e+02
 1.84343434e-03 -9.73220470e+02 9.73220470e+02
 1.93939394e-03 -9.98229534e+02 9.98229534e+02
 2.03535354e-03 -1.02262717e+03 1.02262717e+03
 2.13131313e-03 -1.04645613e+03 1.04645613e+03
 2.22727273e-03 -1.06975444e+03 1.06975444e+03
 2.32323232e-03 -1.09255603e+03 1.09255603e+03
 2.41919192e-03 -1.11489138e+03 1.11489138e+03
 2.51515152e-03 -1.13678798e+03 1.13678798e+03
 2.61111111e-03 -1.15827071e+03 1.15827071e+03
 2.70707071e-03 -1.17936218e+03 1.17936218e+03
 2.80303030e-03 -1.20008303e+03 1.20008303e+03
 2.89898990e-03 -1.22045213e+03 1.22045213e+03
 2.99494949e-03 -1.24048681e+03 1.24048681e+03
 3.09090909e-03 -1.26020301e+03 1.26020301e+03
 3.18686869e-03 -1.27961547e+03 1.27961547e+03
 3.28282828e-03 -1.29873780e+03 1.29873780e+03
 3.37878788e-03 -1.31758263e+03 1.31758263e+03
 3.47474747e-03 -1.33616171e+03 1.33616171e+03
 3.57070707e-03 -1.35448597e+03 1.35448597e+03
 3.66666667e-03 -1.37256561e+03 1.37256561e+03
 3.76262626e-03 -1.39041018e+03 1.39041018e+03
 3.85858586e-03 -1.40802862e+03 1.40802862e+03
 3.95454545e-03 -1.42542931e+03 1.42542931e+03
 4.05050505e-03 -1.44262013e+03 1.44262013e+03
 4.14646465e-03 -1.45960849e+03 1.45960849e+03
 4.24242424e-03 -1.47640139e+03 1.47640139e+03
 4.33838384e-03 -1.49300542e+03 1.49300542e+03
 4.43434343e-03 -1.50942681e+03 1.50942681e+03
 4.53030303e-03 -1.52567147e+03 1.52567147e+03
 4.62626263e-03 -1.54174497e+03 1.54174497e+03
 4.72222222e-03 -1.55765261e+03 1.55765261e+03
 4.81818182e-03 -1.57339944e+03 1.57339944e+03
 4.91414141e-03 -1.58899022e+03 1.58899022e+03
 5.01010101e-03 -1.60442950e+03 1.60442950e+03
 5.10606061e-03 -1.61972163e+03 1.61972163e+03
 5.20202020e-03 -1.63487072e+03 1.63487072e+03
 5.29797980e-03 -1.64988072e+03 1.64988072e+03
 5.39393939e-03 -1.66475539e+03 1.66475539e+03
 5.48989899e-03 -1.67949832e+03 1.67949832e+03
 5.58585859e-03 -1.69411297e+03 1.69411297e+03
 5.68181818e-03 -1.70860260e+03 1.70860260e+03
 5.77777778e-03 -1.72297039e+03 1.72297039e+03
 5.87373737e-03 -1.73721936e+03 1.73721936e+03
 5.96969697e-03 -1.75135240e+03 1.75135240e+03
 6.06565657e-03 -1.76537229e+03 1.76537229e+03
 6.16161616e-03 -1.77928173e+03 1.77928173e+03
 6.25757576e-03 -1.79308326e+03 1.79308326e+03
 6.35353535e-03 -1.80677937e+03 1.80677937e+03
 6.44949495e-03 -1.82037244e+03 1.82037244e+03
 6.54545455e-03 -1.83386475e+03 1.83386475e+03
 6.64141414e-03 -1.84725852e+03 1.84725852e+03
 6.73737374e-03 -1.86055588e+03 1.86055588e+03
 6.83333333e-03 -1.87375887e+03 1.87375887e+03
 6.92929293e-03 -1.88686947e+03 1.88686947e+03
 7.02525253e-03 -1.89988961e+03 1.89988961e+03
 7.12121212e-03 -1.91282112e+03 1.91282112e+03
 7.21717172e-03 -1.92566580e+03 1.92566580e+03
 7.31313131e-03 -1.93842536e+03 1.93842536e+03
 7.40909091e-03 -1.95110149e+03 1.95110149e+03
 7.50505051e-03 -1.96369578e+03 1.96369578e+03
 7.60101010e-03 -1.97620982e+03 1.97620982e+03
 7.69696970e-03 -1.98864511e+03 1.98864511e+03
 7.79292929e-03 -2.00100312e+03 2.00100312e+03
 7.88888889e-03 -2.01328528e+03 2.01328528e+03
 7.98484848e-03 -2.02549296e+03 2.02549296e+03
 8.08080808e-03 -2.03762750e+03 2.03762750e+03
 8.17676768e-03 -2.04969021e+03 2.04969021e+03
 8.27272727e-03 -2.06168234e+03 2.06168234e+03
 8.36868687e-03 -2.07360512e+03 2.07360512e+03
 8.46464646e-03 -2.08545974e+03 2.08545974e+03
 8.56060606e-03 -2.09724735e+03 2.09724735e+03
 8.65656566e-03 -2.10896908e+03 2.10896908e+03
 8.75252525e-03 -2.12062601e+03 2.12062601e+03
 8.84848485e-03 -2.13221922e+03 2.13221922e+03
 8.94444444e-03 -2.14374973e+03 2.14374973e+03
 9.04040404e-03 -2.15521856e+03 2.15521856e+03
 9.13636364e-03 -2.16662668e+03 2.16662668e+03
 9.23232323e-03 -2.17797504e+03 2.17797504e+03
 9.32828283e-03 -2.18926458e+03 2.18926458e+03
 9.42424242e-03 -2.20049620e+03 2.20049620e+03
 9.52020202e-03 -2.21167078e+03 2.21167078e+03
 9.61616162e-03 -2.22278918e+03 2.22278918e+03
