  -1.2562814e-05   0.0000000e+00   0.0000000e+00
  -1.2309020e-05   6.5256803e-01  -5.2575982e-01
  -1.2055226e-05   3.2320211e-01  -2.7009588e-01
  -1.1801431e-05  -1.1430464e-01   1.1162831e-01
  -1.1547637e-05   4.8030008e-01  -3.8932330e-01
  -1.1293843e-05  -1.2261989e-01   1.1868735e-01
  -1.1040049e-05  -4.5666389e-01   4.1217728e-01
  -1.0786255e-05   4.6390401e-01  -3.7375201e-01
  -1.0532460e-05  -4.8606386e-01   4.0822428e-01
  -1.0278666e-05   5.6422713e-02  -4.0336886e-02
  -1.0024872e-05   4.1530320e-01  -3.2711908e-01
  -9.7710776e-06  -3.1498017e-01   2.7971746e-01
  -9.5172834e-06   5.5872890e-01  -4.4409680e-01
  -9.2634892e-06  -2.1289560e-01   1.9996589e-01
  -9.0096949e-06  -1.2183324e-01   1.1645471e-01
  -8.7559007e-06   9.1218968e-01  -7.4619177e-01
  -8.5021065e-06   1.4883758e-02   9.1296366e-03
  -8.2483123e-06  -2.3477640e-01   2.1928630e-01
  -7.9945180e-06   4.4503135e-02  -1.9738208e-02
  -7.7407238e-06   5.7809855e-01  -4.7311241e-01
  -7.4869296e-06  -1.7512037e-01   1.6444085e-01
  -7.2331354e-06   1.9218786e-01  -1.6169858e-01
  -6.9793412e-06   8.3021910e-01  -7.0277106e-01
  -6.7255469e-06  -1.4981074e-01   1.2239893e-01
  -6.4717527e-06   3.4843417e-01  -3.0694718e-01
  -6.2179585e-06   1.5475166e-01  -1.2071958e-01
  -5.9641643e-06  -4.5913517e-02   8.8922062e-02
  -5.7103700e-06   2.5598379e-01  -1.9728240e-01
  -5.4565758e-06   3.5282009e-02  -3.1182994e-02
  -5.2027816e-06   1.5933270e-01  -1.0713236e-01
  -4.9489874e-06   4.8907915e-02  -7.0051672e-02
  -4.6951931e-06   3.6363832e-01  -3.4869417e-01
  -4.4413989e-06  -9.0890320e-02   4.7942303e-02
  -4.1876047e-06  -1.8959760e-01   1.4763839e-01
  -3.9338105e-06  -8.6733927e-01   6.3837083e-01
  -3.6800162e-06  -4.1768490e-01   2.3648338e-01
  -3.4262220e-06  -1.6482467e+00   1.2710599e+00
  -3.1724278e-06  -1.5077079e+00   1.1463292e+00
  -2.9186336e-06  -2.9867328e+00   2.2857297e+00
  -2.6648393e-06  -1.7618292e+00   1.3402314e+00
