   5.0000500e+03  -1.0411638e+04  -2.8251000e+03
   1.0000100e+04   2.1546004e+04   2.1010535e+02
   1.5000150e+04   5.1549800e+04   1.0477574e+04
   2.0000200e+04   7.4508365e+04   1.8673283e+04
   2.5000250e+04   1.0267114e+05   2.8464564e+04
   3.0000300e+04   1.4017842e+05   4.4147531e+04
   3.5000350e+04   1.9133613e+05   6.9637199e+04
   4.0000400e+04   2.6258441e+05   1.1635710e+05
   4.5000450e+04   3.6657939e+05   2.1681612e+05
   5.0000500e+04   4.7207637e+05   4.6168423e+05
   5.5000550e+04   3.0429848e+05   1.0064058e+06
   6.0000600e+04  -4.5590626e+05   9.6507107e+05
   6.5000650e+04  -6.5017724e+05   4.7299336e+05
   7.0000700e+04  -5.4293616e+05   2.4175514e+05
   7.5000750e+04  -4.5949699e+05   1.5053167e+05
   8.0000800e+04  -3.9803769e+05   9.4327375e+04
   8.5000850e+04  -3.5044213e+05   7.1838189e+04
   9.0000900e+04  -3.1696929e+05   5.1021824e+04
   9.5000950e+04  -2.9102259e+05   4.0133825e+04
   1.0000100e+05  -2.6953218e+05   3.5664550e+04
   1.0500105e+05  -2.5244982e+05   2.7242821e+04
   1.1000110e+05  -2.3755726e+05   2.5559149e+04
   1.1500115e+05  -2.2720936e+05   2.0435067e+04
   1.2000120e+05  -2.1770220e+05   1.7923429e+04
   1.2500125e+05  -2.0987434e+05   1.7813998e+04
   1.3000130e+05  -2.0187819e+05   1.5207861e+04
   1.3500135e+05  -1.9560044e+05   1.3266044e+04
   1.4000140e+05  -1.9002901e+05   1.2234348e+04
   1.4500145e+05  -1.8432934e+05   1.2007109e+04
   1.5000150e+05  -1.7888492e+05   1.0922627e+04
   1.5500155e+05  -1.7622443e+05   1.0506961e+04
   1.6000160e+05  -1.7225507e+05   8.4149114e+03
   1.6500165e+05  -1.6832391e+05   7.9078103e+03
   1.7000170e+05  -1.6784546e+05   7.6391943e+03
   1.7500175e+05  -1.6634687e+05   7.2968691e+03
   1.8000180e+05  -1.6598458e+05   7.0477660e+03
   1.8500185e+05  -1.6366444e+05   6.7919292e+03
   1.9000190e+05  -1.6072835e+05   6.4917476e+03
   1.9500195e+05  -1.5802727e+05   5.8593890e+03
   2.0000200e+05  -1.5607069e+05   6.0372541e+03
   2.0500205e+05  -1.5373895e+05   5.4527958e+03
   2.1000210e+05  -1.5016756e+05   5.5962253e+03
   2.1500215e+05  -1.4991506e+05   5.5331274e+03
   2.2000220e+05  -1.4457226e+05   4.8747149e+03
   2.2500225e+05  -1.4308126e+05   4.7184779e+03
   2.3000230e+05  -1.4123767e+05   4.6075168e+03
   2.3500235e+05  -1.4005169e+05   4.5030409e+03
   2.4000240e+05  -1.3854807e+05   4.3685662e+03
   2.4500245e+05  -1.3715100e+05   4.3844853e+03
   2.5000250e+05  -1.3651679e+05   4.2363265e+03
   2.5500255e+05  -1.3500922e+05   4.2405561e+03
   2.6000260e+05  -1.3343136e+05   4.1217215e+03
   2.6500265e+05  -1.3202728e+05   4.1536405e+03
   2.7000270e+05  -1.3113544e+05   4.1234398e+03
   2.7500275e+05  -1.2930813e+05   2.9375532e+03
   2.8000280e+05  -1.2886238e+05   4.3454496e+03
   2.8500285e+05  -1.2764760e+05   3.9765053e+03
   2.9000290e+05  -1.2628495e+05   4.2843204e+03
   2.9500295e+05  -1.2528071e+05   4.1929616e+03
   3.0000300e+05  -1.2433893e+05   4.2237819e+03
   3.0500305e+05  -1.2356559e+05   4.0761276e+03
   3.1000310e+05  -1.2299764e+05   4.0223887e+03
   3.1500315e+05  -1.2163054e+05   4.0005808e+03
   3.2000320e+05  -1.2076717e+05   3.3447433e+03
   3.2500325e+05  -1.1996337e+05   3.9118732e+03
   3.3000330e+05  -1.1861471e+05   3.2779103e+03
   3.3500335e+05  -1.1811076e+05   3.2246040e+03
   3.4000340e+05  -1.1757692e+05   3.2306102e+03
   3.4500345e+05  -1.1723107e+05   3.1847087e+03
   3.5000350e+05  -1.1637248e+05   3.1890906e+03
   3.5500355e+05  -1.1563818e+05   3.3135898e+03
   3.6000360e+05  -1.1481140e+05   3.5084380e+03
   3.6500365e+05  -1.1407342e+05   3.4573357e+03
   3.7000370e+05  -1.1341898e+05   3.4723643e+03
   3.7500375e+05  -1.1245545e+05   3.4552167e+03
   3.8000380e+05  -1.1163881e+05   3.3727872e+03
   3.8500385e+05  -1.1081212e+05   3.3918280e+03
   3.9000390e+05  -1.1005775e+05   3.4979617e+03
   3.9500395e+05  -1.0961687e+05   3.7016956e+03
   4.0000400e+05  -1.0892663e+05   3.7589150e+03
   4.0500405e+05  -1.0814973e+05   3.7119557e+03
   4.1000410e+05  -1.0762817e+05   3.6868370e+03
   4.1500415e+05  -1.0681792e+05   3.1157170e+03
   4.2000420e+05  -1.0567723e+05   3.0798161e+03
   4.2500425e+05  -1.0532971e+05   3.2730418e+03
   4.3000430e+05  -1.0433985e+05   3.2824054e+03
   4.3500435e+05  -1.0345646e+05   3.2483708e+03
   4.4000440e+05  -1.0283227e+05   2.7302500e+03
   4.4500445e+05  -1.0170632e+05   2.5674679e+03
   4.5000450e+05  -1.0099753e+05   2.5400911e+03
   4.5500455e+05  -1.0006105e+05   2.5556907e+03
   4.6000460e+05  -9.9644583e+04   2.5594448e+03
   4.6500465e+05  -9.9198307e+04   2.5831685e+03
   4.7000470e+05  -9.8620657e+04   2.7324793e+03
   4.7500475e+05  -9.7809775e+04   2.4001057e+03
   4.8000480e+05  -9.7741453e+04   2.4302187e+03
   4.8500485e+05  -9.6962234e+04   2.5475116e+03
   4.9000490e+05  -9.5993060e+04   2.5444159e+03
   4.9500495e+05  -9.5341782e+04   2.3221716e+03
   5.0000500e+05  -9.4403499e+04   2.3144206e+03
