 0.00000000e+00 -7.11146700e+02 7.17091687e+02
 1.11111111e-03 -4.38454973e+02 1.15796193e+03
 2.22222222e-03 -3.27408334e+02 1.54824377e+03
 3.33333333e-03 -2.70248671e+02 1.87125109e+03
 4.44444444e-03 -2.34208158e+02 2.15031906e+03
 5.55555556e-03 -2.09208568e+02 2.39895895e+03
 6.66666667e-03 -1.90840913e+02 2.62500124e+03
 7.77777778e-03 -1.76761428e+02 2.83334715e+03
 8.88888889e-03 -1.65665992e+02 3.02737350e+03
 1.00000000e-02 -1.55797858e+02 3.21063196e+03
