 1.38155866e+04 7.29944676e-07
 1.38193938e+04 7.61783115e-07
 1.38232009e+04 7.94885513e-07
 1.38270081e+04 8.29358445e-07
 1.38308153e+04 8.65298383e-07
 1.38346225e+04 9.02727935e-07
 1.38384297e+04 9.41640412e-07
 1.38422369e+04 9.82088467e-07
 1.38460441e+04 1.02419223e-06
 1.38498512e+04 1.06805691e-06
 1.38536584e+04 1.11371392e-06
 1.38574656e+04 1.16116523e-06
 1.38612728e+04 1.21046988e-06
 1.38650800e+04 1.26175762e-06
 1.38688872e+04 1.31515290e-06
 1.38726944e+04 1.37070945e-06
 1.38765016e+04 1.42843906e-06
 1.38803087e+04 1.48839659e-06
 1.38841159e+04 1.55071382e-06
 1.38879231e+04 1.61554136e-06
 1.38917303e+04 1.68297147e-06
 1.38955375e+04 1.75303578e-06
 1.38993447e+04 1.82577891e-06
 1.39031519e+04 1.90131988e-06
 1.39069590e+04 1.97982979e-06
 1.39107662e+04 2.06145376e-06
 1.39145734e+04 2.14626717e-06
 1.39183806e+04 2.23431479e-06
 1.39221878e+04 2.32568733e-06
 1.39259950e+04 2.42055082e-06
 1.39298022e+04 2.51909828e-06
 1.39336093e+04 2.62147753e-06
 1.39374165e+04 2.72777212e-06
 1.39412237e+04 2.83805368e-06
 1.39450309e+04 2.95245016e-06
 1.39488381e+04 3.07116037e-06
 1.39526453e+04 3.19440204e-06
 1.39564525e+04 3.32234685e-06
 1.39602596e+04 3.45510620e-06
 1.39640668e+04 3.59277988e-06
 1.39678740e+04 3.73551956e-06
 1.39716812e+04 3.88354757e-06
 1.39754884e+04 4.03711522e-06
 1.39792956e+04 4.19644090e-06
 1.39831028e+04 4.36168412e-06
 1.39869099e+04 4.53297723e-06
 1.39907171e+04 4.71048524e-06
 1.39945243e+04 4.89444153e-06
 1.39983315e+04 5.08513045e-06
 1.40021387e+04 5.28283357e-06
 1.40059459e+04 5.48778517e-06
 1.40097531e+04 5.70017261e-06
 1.40135602e+04 5.92017962e-06
 1.40173674e+04 6.14803681e-06
 1.40211746e+04 6.38404051e-06
 1.40249818e+04 6.62852718e-06
 1.40287890e+04 6.88182466e-06
 1.40325962e+04 7.14421729e-06
 1.40364034e+04 7.41594958e-06
 1.40402106e+04 7.69726400e-06
 1.40440177e+04 7.98844514e-06
 1.40478249e+04 8.28983954e-06
 1.40516321e+04 8.60183948e-06
 1.40554393e+04 8.92484331e-06
 1.40592465e+04 9.25921977e-06
 1.40630537e+04 9.60529900e-06
 1.40668609e+04 9.96339471e-06
 1.40706680e+04 1.03338420e-05
 1.40744752e+04 1.07170275e-05
 1.40782824e+04 1.11133938e-05
 1.40820896e+04 1.15234180e-05
 1.40858968e+04 1.19475781e-05
 1.40897040e+04 1.23863271e-05
 1.40935112e+04 1.28400887e-05
 1.40973183e+04 1.33092763e-05
 1.41011255e+04 1.37943234e-05
 1.41049327e+04 1.42957085e-05
 1.41087399e+04 1.48139633e-05
 1.41125471e+04 1.53496608e-05
 1.41163543e+04 1.59033902e-05
 1.41201615e+04 1.64757333e-05
 1.41239686e+04 1.70672517e-05
 1.41277758e+04 1.76784925e-05
 1.41315830e+04 1.83100059e-05
 1.41353902e+04 1.89623686e-05
 1.41391974e+04 1.96362013e-05
 1.41430046e+04 2.03321735e-05
 1.41468118e+04 2.10509955e-05
 1.41506189e+04 2.17934012e-05
 1.41544261e+04 2.25601303e-05
 1.41582333e+04 2.33519163e-05
 1.41620405e+04 2.41694854e-05
 1.41658477e+04 2.50135651e-05
 1.41696549e+04 2.58848991e-05
 1.41734621e+04 2.67842630e-05
 1.41772692e+04 2.77124751e-05
 1.41810764e+04 2.86703995e-05
 1.41848836e+04 2.96589411e-05
 1.41886908e+04 3.06790358e-05
 1.41924980e+04 3.17316386e-05
 1.41963052e+04 3.28177146e-05
 1.42001124e+04 3.39382349e-05
 1.42039196e+04 3.50941786e-05
 1.42077267e+04 3.62865394e-05
 1.42115339e+04 3.75163352e-05
 1.42153411e+04 3.87846179e-05
 1.42191483e+04 4.00924804e-05
 1.42229555e+04 4.14410606e-05
 1.42267627e+04 4.28315409e-05
 1.42305699e+04 4.42651445e-05
 1.42343770e+04 4.57431301e-05
 1.42381842e+04 4.72667865e-05
 1.42419914e+04 4.88374282e-05
 1.42457986e+04 5.04563933e-05
 1.42496058e+04 5.21250444e-05
 1.42534130e+04 5.38447710e-05
 1.42572202e+04 5.56169947e-05
 1.42610273e+04 5.74431739e-05
 1.42648345e+04 5.93248094e-05
 1.42686417e+04 6.12634487e-05
 1.42724489e+04 6.32606892e-05
 1.42762561e+04 6.53181799e-05
 1.42800633e+04 6.74376221e-05
 1.42838705e+04 6.96207691e-05
 1.42876776e+04 7.18694252e-05
 1.42914848e+04 7.41854450e-05
 1.42952920e+04 7.65707332e-05
 1.42990992e+04 7.90272441e-05
 1.43029064e+04 8.15569833e-05
 1.43067136e+04 8.41620089e-05
 1.43105208e+04 8.68444340e-05
 1.43143279e+04 8.96064301e-05
 1.43181351e+04 9.24502301e-05
 1.43219423e+04 9.53781322e-05
 1.43257495e+04 9.83925038e-05
 1.43295567e+04 1.01495786e-04
 1.43333639e+04 1.04690495e-04
 1.43371711e+04 1.07979230e-04
 1.43409782e+04 1.11364673e-04
 1.43447854e+04 1.14849595e-04
 1.43485926e+04 1.18436858e-04
 1.43523998e+04 1.22129422e-04
 1.43562070e+04 1.25930344e-04
 1.43600142e+04 1.29842789e-04
 1.43638214e+04 1.33870029e-04
 1.43676286e+04 1.38015451e-04
 1.43714357e+04 1.42282563e-04
