  -2.0000000e-01  -3.1163744e-07  -1.5422864e-05
  -1.9879760e-01   3.3592494e-07  -1.6147427e-05
  -1.9759519e-01   1.0495885e-06  -1.6875506e-05
  -1.9639279e-01   1.8341114e-06  -1.7606477e-05
  -1.9519038e-01   2.6920308e-06  -1.8337805e-05
  -1.9398798e-01   3.6235427e-06  -1.9064948e-05
  -1.9278557e-01   4.6287313e-06  -1.9783263e-05
  -1.9158317e-01   5.7076807e-06  -2.0488110e-05
  -1.9038076e-01   6.8604752e-06  -2.1174848e-05
  -1.8917836e-01   8.0871989e-06  -2.1838837e-05
  -1.8797595e-01   9.3879361e-06  -2.2475435e-05
  -1.8677355e-01   1.0762771e-05  -2.3080001e-05
  -1.8557114e-01   1.2211570e-05  -2.3647806e-05
  -1.8436874e-01   1.3733511e-05  -2.4173833e-05
  -1.8316633e-01   1.5327638e-05  -2.4653014e-05
  -1.8196393e-01   1.6992993e-05  -2.5080276e-05
  -1.8076152e-01   1.8728620e-05  -2.5450549e-05
  -1.7955912e-01   2.0533561e-05  -2.5758764e-05
  -1.7835671e-01   2.2406860e-05  -2.5999849e-05
  -1.7715431e-01   2.4347560e-05  -2.6168733e-05
  -1.7595190e-01   2.6354706e-05  -2.6260472e-05
  -1.7474950e-01   2.8427381e-05  -2.6271523e-05
  -1.7354709e-01   3.0564686e-05  -2.6199217e-05
  -1.7234469e-01   3.2765727e-05  -2.6040900e-05
  -1.7114228e-01   3.5029605e-05  -2.5793919e-05
  -1.6993988e-01   3.7355426e-05  -2.5455618e-05
  -1.6873747e-01   3.9742292e-05  -2.5023344e-05
  -1.6753507e-01   4.2189307e-05  -2.4494442e-05
  -1.6633267e-01   4.4695557e-05  -2.3866253e-05
  -1.6513026e-01   4.7258479e-05  -2.3135599e-05
  -1.6392786e-01   4.9872540e-05  -2.2298376e-05
  -1.6272545e-01   5.2531899e-05  -2.1350379e-05
  -1.6152305e-01   5.5230713e-05  -2.0287404e-05
  -1.6032064e-01   5.7963140e-05  -1.9105248e-05
  -1.5911824e-01   6.0723338e-05  -1.7799708e-05
  -1.5791583e-01   6.3505464e-05  -1.6366580e-05
  -1.5671343e-01   6.6303676e-05  -1.4801660e-05
  -1.5551102e-01   6.9112646e-05  -1.3101180e-05
  -1.5430862e-01   7.1930030e-05  -1.1263906e-05
  -1.5310621e-01   7.4754559e-05  -9.2895092e-06
  -1.5190381e-01   7.7584963e-05  -7.1776665e-06
  -1.5070140e-01   8.0419975e-05  -4.9280528e-06
  -1.4949900e-01   8.3258326e-05  -2.5403433e-06
  -1.4829659e-01   8.6098747e-05  -1.4213139e-08
  -1.4709419e-01   8.8939970e-05   2.6506623e-06
  -1.4589178e-01   9.1780683e-05   5.4546178e-06
  -1.4468938e-01   9.4618463e-05   8.3982437e-06
  -1.4348697e-01   9.7449704e-05   1.1482402e-05
  -1.4228457e-01   1.0027074e-04   1.4707970e-05
  -1.4108216e-01   1.0307791e-04   1.8075821e-05
  -1.3987976e-01   1.0586756e-04   2.1586831e-05
  -1.3867735e-01   1.0863601e-04   2.5241876e-05
  -1.3747495e-01   1.1137961e-04   2.9041833e-05
  -1.3627255e-01   1.1409469e-04   3.2987575e-05
  -1.3507014e-01   1.1677807e-04   3.7080052e-05
  -1.3386774e-01   1.1942809e-04   4.1320447e-05
  -1.3266533e-01   1.2204338e-04   4.5709991e-05
  -1.3146293e-01   1.2462259e-04   5.0249912e-05
  -1.3026052e-01   1.2716437e-04   5.4941441e-05
  -1.2905812e-01   1.2966734e-04   5.9785806e-05
  -1.2785571e-01   1.3213016e-04   6.4784239e-05
  -1.2665331e-01   1.3455147e-04   6.9937969e-05
  -1.2545090e-01   1.3692997e-04   7.5248274e-05
  -1.2424850e-01   1.3926513e-04   8.0716989e-05
  -1.2304609e-01   1.4155688e-04   8.6346301e-05
  -1.2184369e-01   1.4380515e-04   9.2138398e-05
  -1.2064128e-01   1.4600990e-04   9.8095473e-05
  -1.1943888e-01   1.4817105e-04   1.0421972e-04
  -1.1823647e-01   1.5028856e-04   1.1051332e-04
  -1.1703407e-01   1.5236236e-04   1.1697847e-04
