   0.0000000e+00  -2.4217428e-02   3.2578931e-03
   1.1111111e-02  -2.1073133e-02   3.4990099e-03
   2.2222222e-02  -1.7170864e-02   3.8327769e-03
   3.3333333e-02  -1.2199801e-02   4.3134882e-03
   4.4444444e-02  -5.6530038e-03   5.0418618e-03
   5.5555556e-02   3.3552874e-03   6.2222007e-03
   6.6666667e-02   1.6521239e-02   8.3220308e-03
   7.7777778e-02   3.7535914e-02   1.2612597e-02
   8.8888889e-02   7.6110948e-02   2.3620012e-02
   1.0000000e-01   1.6652651e-01   6.7654871e-02
   1.0386139e-01   2.2996820e-01   1.1897888e-01
   1.0608361e-01   2.7917173e-01   1.7822302e-01
   1.0830583e-01   3.3114332e-01   2.8658244e-01
   1.1052805e-01   3.4051249e-01   4.8549646e-01
   1.1275028e-01   1.5410921e-01   7.4888049e-01
   1.1497250e-01  -2.4877966e-01   7.5589573e-01
   1.1719472e-01  -4.4536528e-01   4.9439229e-01
   1.1941694e-01  -4.3946800e-01   2.9171414e-01
   1.2163916e-01  -3.8781254e-01   1.8096890e-01
   1.2386139e-01  -3.3831122e-01   1.2052922e-01
   1.5000000e-01  -1.4438050e-01   1.2625257e-02
   1.7777778e-01  -1.0527244e-01   5.5580142e-03
   2.0555556e-01  -8.9627949e-02   3.8335680e-03
   2.3333333e-01  -8.1224166e-02   3.1620817e-03
   2.6111111e-01  -7.5982242e-02   2.8328651e-03
   2.8888889e-01  -7.2401127e-02   2.6474337e-03
   3.1666667e-01  -6.9799749e-02   2.5327984e-03
   3.4444444e-01  -6.7824541e-02   2.4570241e-03
   3.7222222e-01  -6.6273758e-02   2.4043434e-03
   4.0000000e-01  -6.5023899e-02   2.3662438e-03
