 0.00000000e+00 -7.16799012e+02 7.16799012e+02
 1.01010101e-04 -6.81554300e+02 7.53866308e+02
 2.02020202e-04 -6.48369102e+02 7.92451124e+02
 3.03030303e-04 -6.17394568e+02 8.32208202e+02
 4.04040404e-04 -5.88692174e+02 8.72783513e+02
 5.05050505e-04 -5.62242471e+02 9.13842069e+02
 6.06060606e-04 -5.37962065e+02 9.55087462e+02
 7.07070707e-04 -5.15723483e+02 9.96271918e+02
 8.08080808e-04 -4.95373758e+02 1.03719831e+03
 9.09090909e-04 -4.76749422e+02 1.07771672e+03
 1.01010101e-03 -4.59687287e+02 1.11771815e+03
 1.11111111e-03 -4.44031390e+02 1.15712725e+03
 1.21212121e-03 -4.29636948e+02 1.19589534e+03
 1.31313131e-03 -4.16372156e+02 1.23399419e+03
 1.41414141e-03 -4.04118598e+02 1.27141098e+03
 1.51515152e-03 -3.92770802e+02 1.30814414e+03
 1.61616162e-03 -3.82235341e+02 1.34420021e+03
 1.71717172e-03 -3.72429714e+02 1.37959138e+03
 1.81818182e-03 -3.63281183e+02 1.41433371e+03
 1.91919192e-03 -3.54725628e+02 1.44844574e+03
 2.02020202e-03 -3.46706501e+02 1.48194748e+03
 2.12121212e-03 -3.39173863e+02 1.51485972e+03
 2.22222222e-03 -3.32083544e+02 1.54720351e+03
 2.32323232e-03 -3.25396395e+02 1.57899974e+03
 2.42424242e-03 -3.19077647e+02 1.61026894e+03
 2.52525253e-03 -3.13096341e+02 1.64103107e+03
 2.62626263e-03 -3.07424851e+02 1.67130543e+03
 2.72727273e-03 -3.02038463e+02 1.70111057e+03
 2.82828283e-03 -2.96915013e+02 1.73046428e+03
 2.92929293e-03 -2.92034575e+02 1.75938354e+03
 3.03030303e-03 -2.87379194e+02 1.78788456e+03
 3.13131313e-03 -2.82932653e+02 1.81598277e+03
 3.23232323e-03 -2.78680269e+02 1.84369286e+03
 3.33333333e-03 -2.74608720e+02 1.87102880e+03
 3.43434343e-03 -2.70705890e+02 1.89800386e+03
 3.53535354e-03 -2.66960740e+02 1.92463065e+03
 3.63636364e-03 -2.63363190e+02 1.95092118e+03
 3.73737374e-03 -2.59904016e+02 1.97688682e+03
 3.83838384e-03 -2.56574763e+02 2.00253843e+03
 3.93939394e-03 -2.53367667e+02 2.02788631e+03
 4.04040404e-03 -2.50275584e+02 2.05294026e+03
 4.14141414e-03 -2.47291930e+02 2.07770963e+03
 4.24242424e-03 -2.44410626e+02 2.10220329e+03
 4.34343434e-03 -2.41626052e+02 2.12642974e+03
 4.44444444e-03 -2.38933004e+02 2.15039704e+03
 4.54545455e-03 -2.36326653e+02 2.17411289e+03
 4.64646465e-03 -2.33802516e+02 2.19758466e+03
 4.74747475e-03 -2.31356422e+02 2.22081937e+03
 4.84848485e-03 -2.28984486e+02 2.24382373e+03
 4.94949495e-03 -2.26683086e+02 2.26660415e+03
 5.05050505e-03 -2.24448837e+02 2.28916679e+03
 5.15151515e-03 -2.22278577e+02 2.31151751e+03
 5.25252525e-03 -2.20169344e+02 2.33366196e+03
 5.35353535e-03 -2.18118365e+02 2.35560552e+03
 5.45454545e-03 -2.16123034e+02 2.37735337e+03
 5.55555556e-03 -2.14180907e+02 2.39891048e+03
 5.65656566e-03 -2.12289686e+02 2.42028161e+03
 5.75757576e-03 -2.10447206e+02 2.44147135e+03
 5.85858586e-03 -2.08651429e+02 2.46248409e+03
 5.95959596e-03 -2.06900433e+02 2.48332407e+03
 6.06060606e-03 -2.05192404e+02 2.50399535e+03
 6.16161616e-03 -2.03525628e+02 2.52450185e+03
 6.26262626e-03 -2.01898484e+02 2.54484735e+03
 6.36363636e-03 -2.00309440e+02 2.56503549e+03
 6.46464646e-03 -1.98757043e+02 2.58506977e+03
 6.56565657e-03 -1.97239916e+02 2.60495357e+03
 6.66666667e-03 -1.95756754e+02 2.62469014e+03
 6.76767677e-03 -1.94306317e+02 2.64428265e+03
 6.86868687e-03 -1.92887428e+02 2.66373413e+03
 6.96969697e-03 -1.91498966e+02 2.68304751e+03
 7.07070707e-03 -1.90139867e+02 2.70222564e+03
 7.17171717e-03 -1.88809117e+02 2.72127126e+03
 7.27272727e-03 -1.87505750e+02 2.74018702e+03
 7.37373737e-03 -1.86228845e+02 2.75897551e+03
 7.47474747e-03 -1.84977525e+02 2.77763920e+03
 7.57575758e-03 -1.83750950e+02 2.79618050e+03
 7.67676768e-03 -1.82548321e+02 2.81460175e+03
 7.77777778e-03 -1.81368872e+02 2.83290521e+03
 7.87878788e-03 -1.80211873e+02 2.85109307e+03
 7.97979798e-03 -1.79076624e+02 2.86916747e+03
 8.08080808e-03 -1.77962454e+02 2.88713047e+03
 8.18181818e-03 -1.76868724e+02 2.90498406e+03
 8.28282828e-03 -1.75794818e+02 2.92273020e+03
 8.38383838e-03 -1.74740148e+02 2.94037077e+03
 8.48484848e-03 -1.73704149e+02 2.95790761e+03
 8.58585859e-03 -1.72686279e+02 2.97534250e+03
 8.68686869e-03 -1.71686017e+02 2.99267717e+03
 8.78787879e-03 -1.70702864e+02 3.00991332e+03
 8.88888889e-03 -1.69736340e+02 3.02705257e+03
 8.98989899e-03 -1.68785982e+02 3.04409654e+03
 9.09090909e-03 -1.67851348e+02 3.06104675e+03
 9.19191919e-03 -1.66932009e+02 3.07790474e+03
 9.29292929e-03 -1.66027556e+02 3.09467197e+03
 9.39393939e-03 -1.65137591e+02 3.11134987e+03
 9.49494949e-03 -1.64261734e+02 3.12793984e+03
 9.59595960e-03 -1.63399618e+02 3.14444324e+03
 9.69696970e-03 -1.62550887e+02 3.16086141e+03
 9.79797980e-03 -1.61715200e+02 3.17719562e+03
 9.89898990e-03 -1.60892227e+02 3.19344714e+03
 1.00000000e-02 -1.60081652e+02 3.20961721e+03
