0.000000	0.000000	0.086460	22.649967	371.001030	0.000000
1.000000	0.118007	0.086460	22.649967	371.001030	0.000000
2.000000	0.236013	0.089207	22.649967	371.001030	0.000000
3.000000	0.354020	0.089207	22.649967	371.001030	0.000000
4.000000	0.472027	0.089207	22.649967	371.008081	0.000000
5.000000	0.590034	0.089207	22.649967	371.008081	0.000000
6.000000	0.708040	0.089207	22.648119	371.008081	0.000000
7.000000	0.826047	0.157591	22.648119	371.008081	0.000000
8.000000	0.944054	0.157591	22.632301	371.008081	0.000000
9.000000	1.062061	0.157591	22.632301	370.995937	0.000000
10.000000	1.180068	0.157591	22.632301	370.995937	0.000000
11.000000	1.298074	0.160337	22.640627	370.995937	0.000000
12.000000	1.416081	0.160337	22.640627	370.995937	0.000000
13.000000	1.534088	0.160337	22.640627	371.001617	0.000000
14.000000	1.652094	0.160337	22.640627	371.001617	0.000000
15.000000	1.770101	0.085087	22.640627	371.001617	0.000000
16.000000	1.888108	0.085087	22.624813	371.001617	0.000000
17.000000	2.006114	0.085087	22.613712	371.004164	0.000000
18.000000	2.124122	0.085087	22.613712	371.004164	0.000000
19.000000	2.242128	0.085087	22.613712	371.004164	0.000000
20.000000	2.360135	0.086460	22.613712	371.004164	0.000000
21.000000	2.478142	0.086460	22.613712	371.004164	0.000000
22.000000	2.596148	0.086460	22.608164	371.001030	0.000000
23.000000	2.714155	0.086460	22.608164	371.001030	0.000000
24.000000	2.832162	0.198512	22.608164	371.001030	0.000000
25.000000	2.950169	0.198512	22.608164	371.001030	0.000000
26.000000	3.068175	0.198512	22.608164	370.999658	0.000000
27.000000	3.186182	0.198512	22.606314	370.999658	0.000000
28.000000	3.304189	0.198512	22.606314	370.999658	0.000000
29.000000	3.421196	0.197413	22.606314	370.999658	0.000000
30.000000	3.539202	0.197413	22.606314	370.999658	0.000000
31.000000	3.657209	0.197413	22.606314	371.002205	0.000000
32.000000	3.775216	0.197413	22.606314	371.002205	0.000000
33.000000	3.893223	0.124085	22.631376	371.002205	0.000000
34.000000	4.011230	0.124085	22.631376	371.002205	0.000000
35.000000	4.128236	0.124085	22.631376	371.001030	0.000000
36.000000	4.246243	0.124085	22.631376	371.001030	0.000000
37.000000	4.364250	0.128479	22.631376	371.001030	0.000000
38.000000	4.482256	0.128479	22.633226	371.001030	0.000000
39.000000	4.600263	0.128479	22.633226	371.000246	0.000000
40.000000	4.718270	0.128479	22.633226	371.000246	0.000000
41.000000	4.836277	0.128479	22.633226	371.000246	0.000000
42.000000	4.954283	0.157042	22.633226	371.000246	0.000000
43.000000	5.072290	0.157042	22.645252	371.000246	0.000000
44.000000	5.190297	0.157042	22.645252	371.004457	0.000000
45.000000	5.308303	0.157042	22.645252	371.004457	0.000000
46.000000	5.426310	0.156218	22.645252	371.004457	0.000000
47.000000	5.544317	0.156218	22.645252	371.004457	0.000000
48.000000	5.662324	0.156218	22.645252	371.001323	0.000000
49.000000	5.780331	0.156218	22.648024	371.001323	0.000000
50.000000	5.897337	0.156218	22.663841	371.001323	0.000000
51.000000	6.015344	0.084263	22.663841	371.001323	0.000000
52.000000	6.133351	0.084263	22.663841	371.001323	0.000000
53.000000	6.250358	0.084263	22.663841	370.999658	0.000000
54.000000	6.367364	0.084263	22.658293	370.999658	0.000000
55.000000	6.484371	0.080968	22.658293	370.999658	0.000000
56.000000	6.601377	0.080968	22.658293	370.999658	0.000000
57.000000	6.718384	0.080968	22.658293	371.001617	0.000000
58.000000	6.835391	0.080968	22.658293	371.001617	0.000000
59.000000	6.952397	0.080968	22.642569	371.001617	0.000000
60.000000	7.069404	0.086735	22.642569	371.001617	0.000000
61.000000	7.186411	0.086735	22.642569	371.001617	0.000000
62.000000	7.303418	0.086735	22.642569	371.001323	0.000000
63.000000	7.420424	0.086735	22.642569	371.001323	0.000000
64.000000	7.537431	0.087284	22.642569	371.001323	0.000000
65.000000	7.654438	0.087284	22.647196	371.001323	0.000000
66.000000	7.771444	0.087284	22.647196	371.001617	0.000000
67.000000	7.888451	0.087284	22.647196	371.001617	0.000000
68.000000	8.005458	0.156492	22.631376	371.001617	0.000000
69.000000	8.122465	0.156492	22.631376	371.001617	0.000000
70.000000	8.239471	0.156492	22.626751	371.001030	0.000000
71.000000	8.356478	0.156492	22.626751	371.001030	0.000000
72.000000	8.473485	0.156492	22.626751	371.001030	0.000000
73.000000	8.590491	0.158140	22.626751	371.001030	0.000000
74.000000	8.707498	0.158140	22.626751	371.001030	0.000000
75.000000	8.824505	0.158140	22.626751	370.999071	0.000000
76.000000	8.941511	0.158140	22.636925	370.999071	0.000000
77.000000	9.058518	0.127930	22.636925	370.999071	0.000000
78.000000	9.175525	0.127930	22.636925	370.999071	0.000000
79.000000	9.292531	0.127930	22.636925	370.997406	0.000000
80.000000	9.409538	0.127930	22.636925	370.997406	0.000000
81.000000	9.526545	0.127930	22.636002	370.997406	0.000000
82.000000	9.643551	0.129578	22.636002	370.997406	0.000000
83.000000	9.760558	0.129578	22.636002	370.997406	0.000000
84.000000	9.877565	0.129578	22.636002	370.999952	0.000000
85.000000	9.994572	0.129578	22.620188	370.999952	0.000000
86.000000	10.111578	0.113649	22.609087	370.999952	0.000000
87.000000	10.228585	0.113649	22.609087	370.999952	0.000000
88.000000	10.345592	0.113649	22.609087	370.996818	0.000000
89.000000	10.462598	0.113649	22.609087	370.996818	0.000000
90.000000	10.579605	0.113649	22.609087	370.996818	0.000000
91.000000	10.696612	0.110354	22.609087	370.996818	0.000000
92.000000	10.813619	0.110354	22.610014	370.996818	0.000000
