 -5.00000000e-01 0.00000000e+00 0.00000000e+00
 -4.89898990e-01 -2.78767155e-06 1.71707566e-07
 -4.79797980e-01 -2.75437861e-08 4.62492657e-09
 -4.69696970e-01 1.05020504e-07 -7.50849728e-08
 -4.59595960e-01 2.11657396e-08 -8.43921026e-08
 -4.49494949e-01 1.06522200e-07 -1.14978186e-07
 -4.39393939e-01 1.06989482e-07 -1.05691954e-07
 -4.29292929e-01 1.33768598e-07 -1.12674217e-07
 -4.19191919e-01 -2.35190335e-08 -5.54074052e-08
 -4.09090909e-01 1.41303807e-07 -8.03061121e-08
 -3.98989899e-01 -2.27367132e-06 -3.89554492e-08
 -3.88888889e-01 1.28483802e-08 -4.33805509e-08
 -3.78787879e-01 -1.27039014e-07 7.27271284e-08
 -3.68686869e-01 -2.33069116e-06 -4.31992922e-08
 -3.58585859e-01 -2.97989916e-08 -1.61999664e-08
 -3.48484848e-01 -2.35911730e-09 -1.80029143e-08
 -3.38383838e-01 1.43352581e-07 -1.17130794e-07
 -3.28282828e-01 -3.03453793e-08 -1.67190902e-08
 -3.18181818e-01 6.33561125e-08 -6.38336765e-08
 -3.08080808e-01 1.30224986e-07 -2.17487882e-08
 -2.97979798e-01 3.61888670e-08 8.86100102e-08
 -2.87878788e-01 2.18246679e-07 1.87102585e-07
 -2.77777778e-01 5.88727085e-08 5.34273208e-07
 -2.67676768e-01 -1.84559428e-07 7.40456066e-07
 -2.57575758e-01 -1.01611087e-06 9.81936011e-07
 -2.47474747e-01 -2.01195111e-06 6.09075388e-07
 -2.37373737e-01 -3.76543811e-06 -3.79386441e-07
 -2.27272727e-01 -4.96818456e-06 -3.02115607e-06
 -2.17171717e-01 -5.64524326e-06 -7.28121152e-06
 -2.07070707e-01 -3.68079907e-06 -1.36384210e-05
 -1.96969697e-01 1.75385645e-06 -2.08953762e-05
 -1.86868687e-01 1.28981967e-05 -2.78925139e-05
 -1.76767677e-01 3.02567158e-05 -3.17355881e-05
 -1.66666667e-01 5.32739712e-05 -2.91244985e-05
 -1.56565657e-01 8.07087435e-05 -1.76803030e-05
 -1.46464646e-01 1.09503727e-04 4.96661003e-06
 -1.36363636e-01 1.37916333e-04 3.95784280e-05
 -1.26262626e-01 1.63877939e-04 8.67605603e-05
 -1.16161616e-01 1.86293398e-04 1.47468447e-04
 -1.06060606e-01 2.04800988e-04 2.23427101e-04
 -9.59595960e-02 2.18949240e-04 3.17802517e-04
 -8.58585859e-02 2.29274011e-04 4.35608104e-04
 -7.57575758e-02 2.35271050e-04 5.85973099e-04
 -6.56565657e-02 2.37664355e-04 7.82726631e-04
 -5.55555556e-02 2.37330397e-04 1.05153786e-03
 -4.54545455e-02 2.35245711e-04 1.44229992e-03
 -3.53535354e-02 2.56470465e-04 2.04113635e-03
 -2.52525253e-02 4.11473551e-04 3.07198481e-03
 -1.51515152e-02 8.16542545e-04 4.43211244e-03
 -5.05050505e-03 -1.52771162e-03 8.72455442e-03
 5.05050505e-03 -1.48488882e-02 4.88192647e-03
 1.51515152e-02 -1.39670985e-02 4.84179607e-03
 2.52525253e-02 -1.25808048e-02 4.62825621e-03
 3.53535354e-02 -8.65408740e-03 3.81475627e-03
 4.54545455e-02 -2.83555328e-03 4.04953504e-03
 5.00000000e-02 6.45819209e-04 4.28900428e-03
 5.30612245e-02 3.34525290e-03 4.51463785e-03
 5.55555556e-02 5.78884047e-03 4.79795932e-03
 5.61224490e-02 6.86866131e-03 4.69711246e-03
 5.91836735e-02 9.81200860e-03 5.18042140e-03
 6.22448980e-02 1.36264148e-02 5.66600905e-03
 6.53061224e-02 1.81108986e-02 6.22982849e-03
 6.56565657e-02 1.86433364e-02 6.31374624e-03
 6.83673469e-02 2.31302706e-02 6.97458009e-03
 7.14285714e-02 2.88108485e-02 7.96519988e-03
 7.44897959e-02 3.56030177e-02 9.08198341e-03
 7.57575758e-02 3.87675788e-02 9.65477431e-03
 7.75510204e-02 4.34633525e-02 1.05990792e-02
 8.06122449e-02 5.38446813e-02 1.26797996e-02
 8.36734694e-02 6.46181150e-02 1.52035076e-02
 8.58585859e-02 7.46252826e-02 1.76794134e-02
 8.67346939e-02 7.76592735e-02 1.87636446e-02
 8.97959184e-02 9.61767302e-02 2.40839259e-02
 9.28571429e-02 1.16186005e-01 3.11927035e-02
 9.59183673e-02 1.46375260e-01 4.28668056e-02
 9.59595960e-02 1.46831268e-01 4.30386300e-02
 9.89795918e-02 1.84930026e-01 6.17638731e-02
 1.02040816e-01 2.35927102e-01 9.48547586e-02
 1.05102041e-01 3.11675063e-01 1.62332916e-01
 1.06060606e-01 3.44979754e-01 1.99295778e-01
 1.08163265e-01 4.14082817e-01 3.22888901e-01
 1.11224490e-01 4.01561945e-01 6.99364092e-01
 1.14285714e-01 -1.94631395e-01 9.80876455e-01
 1.16161616e-01 -5.05703205e-01 7.19057126e-01
 1.17346939e-01 -5.59593342e-01 5.41710950e-01
 1.20408163e-01 -4.96971645e-01 2.58423327e-01
 1.23469388e-01 -4.04096282e-01 1.40579125e-01
 1.26262626e-01 -3.44075521e-01 9.09592728e-02
 1.26530612e-01 -3.41823406e-01 8.84715064e-02
 1.29591837e-01 -2.95329424e-01 6.01509580e-02
 1.32653061e-01 -2.61449440e-01 4.35506862e-02
 1.35714286e-01 -2.35965843e-01 3.30577597e-02
 1.36363636e-01 -2.29866056e-01 3.10324751e-02
 1.38775510e-01 -2.14806878e-01 2.57460944e-02
 1.41836735e-01 -1.99212848e-01 2.08242328e-02
 1.44897959e-01 -1.86427486e-01 1.72062167e-02
 1.46464646e-01 -1.82009801e-01 1.59515256e-02
 1.47959184e-01 -1.76012181e-01 1.45234859e-02
 1.51020408e-01 -1.67162398e-01 1.24231910e-02
 1.54081633e-01 -1.59621408e-01 1.07732151e-02
 1.56565657e-01 -1.54033861e-01 9.67231293e-03
 1.57142857e-01 -1.53192622e-01 9.45862547e-03
 1.60204082e-01 -1.47508657e-01 8.37315801e-03
 1.63265306e-01 -1.42504902e-01 7.47389704e-03
 1.66326531e-01 -1.37901923e-01 6.68657868e-03
 1.66666667e-01 -1.37436738e-01 6.62375040e-03
 1.69387755e-01 -1.34634380e-01 6.13315909e-03
 1.72448980e-01 -1.30442510e-01 5.53704270e-03
 1.75510204e-01 -1.27819791e-01 5.11140454e-03
 1.76767677e-01 -1.26148505e-01 4.90142440e-03
 1.78571429e-01 -1.24863876e-01 4.70032032e-03
 1.81632653e-01 -1.22146675e-01 4.33782917e-03
 1.84693878e-01 -1.19380236e-01 3.99975272e-03
 1.86868687e-01 -1.18060725e-01 3.82008140e-03
 1.87755102e-01 -1.17117838e-01 3.71998678e-03
 1.90816327e-01 -1.15323184e-01 3.49340373e-03
 1.93877551e-01 -1.13365325e-01 3.26904958e-03
 1.96938776e-01 -1.11551662e-01 3.06914571e-03
 1.96969697e-01 -1.11542216e-01 3.06709290e-03
 2.00000000e-01 -1.09591513e-01 2.87228111e-03
 2.07070707e-01 -1.06214507e-01 2.52479251e-03
 2.17171717e-01 -1.01973311e-01 2.11375846e-03
 2.27272727e-01 -9.84168233e-02 1.82884098e-03
 2.37373737e-01 -9.53821803e-02 1.59502083e-03
 2.47474747e-01 -9.27227136e-02 1.40817337e-03
 2.57575758e-01 -9.12094285e-02 1.29334875e-03
 2.67676768e-01 -8.90296810e-02 1.16492767e-03
 2.77777778e-01 -8.70223835e-02 1.05775801e-03
 2.87878788e-01 -8.51159308e-02 9.65179992e-04
 2.97979798e-01 -8.33332994e-02 8.86065790e-04
 3.08080808e-01 -8.16230193e-02 8.17529368e-04
 3.18181818e-01 -7.99163050e-02 7.55012836e-04
 3.28282828e-01 -7.83119290e-02 7.02413308e-04
 3.38383838e-01 -7.67021379e-02 6.54148427e-04
 3.48484848e-01 -7.50607806e-02 6.02644567e-04
 3.58585859e-01 -7.35063157e-02 5.71995762e-04
 3.68686869e-01 -7.18920413e-02 5.36847814e-04
 3.78787879e-01 -7.03012917e-02 5.06274938e-04
 3.88888889e-01 -6.86653176e-02 4.78012361e-04
 3.98989899e-01 -6.69328838e-02 4.49507149e-04
 4.09090909e-01 -6.52032574e-02 4.25998872e-04
 4.19191919e-01 -6.33720291e-02 4.02616966e-04
 4.29292929e-01 -6.14177025e-02 3.81408508e-04
 4.39393939e-01 -5.93474643e-02 3.55993240e-04
 4.49494949e-01 -5.70839266e-02 3.38793953e-04
 4.59595960e-01 -5.46427208e-02 3.20010460e-04
 4.69696970e-01 -5.18303835e-02 2.98800207e-04
 4.79797980e-01 -4.85195437e-02 2.76547165e-04
 4.89898990e-01 -4.42287827e-02 2.50711885e-04
 5.00000000e-01 -3.41257497e-02 1.95439587e-04
