   1.6885415e+01   3.1366079e+01
   1.6885415e+01   3.1377282e+01
   1.6887886e+01   3.1377282e+01
   1.6887886e+01   3.1377282e+01
   1.6887886e+01   3.1377282e+01
   1.6887886e+01   3.1390115e+01
   1.6789292e+01   3.1390115e+01
   1.6789292e+01   3.1390115e+01
   1.6789292e+01   3.1390115e+01
   1.6789292e+01   3.1390115e+01
   1.6789292e+01   3.1383598e+01
   1.6785722e+01   3.1383598e+01
   1.6785722e+01   3.1383598e+01
   1.6785722e+01   3.1383598e+01
   1.6785722e+01   3.1421282e+01
   1.6891182e+01   3.1421282e+01
   1.6891182e+01   3.1421282e+01
   1.6891182e+01   3.1421282e+01
   1.6891182e+01   3.1441654e+01
   1.6891182e+01   3.1441654e+01
   1.6914526e+01   3.1441654e+01
   1.6914526e+01   3.1441654e+01
   1.6914526e+01   3.1441654e+01
   1.6914526e+01   3.1440635e+01
   1.6940341e+01   3.1440635e+01
   1.6940341e+01   3.1440635e+01
   1.6940341e+01   3.1440635e+01
   1.6940341e+01   3.1431265e+01
   1.6863444e+01   3.1431265e+01
   1.6863444e+01   3.1431265e+01
   1.6863444e+01   3.1431265e+01
   1.6863444e+01   3.1431265e+01
   1.6863444e+01   3.1437579e+01
   1.6859873e+01   3.1437579e+01
   1.6859873e+01   3.1437579e+01
   1.6859873e+01   3.1437579e+01
   1.6859873e+01   3.1465897e+01
   1.6944461e+01   3.1465897e+01
   1.6944461e+01   3.1465897e+01
   1.6944461e+01   3.1465897e+01
   1.6944461e+01   3.1480971e+01
   1.6944461e+01   3.1480971e+01
   1.6939519e+01   3.1480971e+01
   1.6939519e+01   3.1480971e+01
   1.6939519e+01   3.1480971e+01
   1.6939519e+01   3.1472212e+01
   1.6915075e+01   3.1472212e+01
   1.6915075e+01   3.1472212e+01
   1.6915075e+01   3.1472212e+01
   1.6915075e+01   3.1474046e+01
   1.6912328e+01   3.1474046e+01
   1.6912328e+01   3.1474046e+01
   1.6912328e+01   3.1474046e+01
   1.6912328e+01   3.1474046e+01
   1.6912328e+01   3.1506233e+01
   1.6943089e+01   3.1506233e+01
   1.6943089e+01   3.1506233e+01
   1.6943089e+01   3.1506233e+01
   1.6943089e+01   3.1499918e+01
   1.6942539e+01   3.1499918e+01
   1.6942539e+01   3.1499918e+01
   1.6942539e+01   3.1499918e+01
   1.6942539e+01   3.1487490e+01
   1.6942539e+01   3.1487490e+01
   1.6860697e+01   3.1487490e+01
   1.6860697e+01   3.1487490e+01
