 -5.00000000e-01 0.00000000e+00 0.00000000e+00 6.56509885e-02 -9.95683386e-01
 -4.89898990e-01 -3.10485849e-05 2.03542878e-05 6.43247059e-02 -9.75568570e-01
 -4.79797980e-01 -1.68423856e-05 1.69970683e-05 6.29984233e-02 -9.55453754e-01
 -4.69696970e-01 -3.81498877e-05 2.19125276e-05 6.16721407e-02 -9.35338939e-01
 -4.59595960e-01 1.16305827e-05 -1.89408631e-05 6.03458581e-02 -9.15224123e-01
 -4.49494949e-01 -6.57627110e-05 1.72267438e-05 5.90195755e-02 -8.95109307e-01
 -4.39393939e-01 4.21989015e-05 -9.73481780e-06 5.76932929e-02 -8.74994491e-01
 -4.29292929e-01 1.61500664e-05 -1.37518064e-05 5.63670103e-02 -8.54879675e-01
 -4.19191919e-01 -4.55966278e-05 2.79815186e-05 5.50407277e-02 -8.34764859e-01
 -4.09090909e-01 -9.36302480e-05 5.17476080e-05 5.37144451e-02 -8.14650043e-01
 -3.98989899e-01 -3.45712859e-05 -3.24965469e-06 5.23881625e-02 -7.94535227e-01
 -3.88888889e-01 9.44992123e-05 -4.42496657e-05 5.10618799e-02 -7.74420412e-01
 -3.78787879e-01 2.97397447e-06 8.44403944e-06 4.97355973e-02 -7.54305596e-01
 -3.68686869e-01 7.30772851e-05 -3.39764786e-05 4.84093147e-02 -7.34190780e-01
 -3.58585859e-01 4.83123880e-05 -5.57089120e-05 4.70830321e-02 -7.14075964e-01
 -3.48484848e-01 -9.17101937e-05 5.34231757e-05 4.57567495e-02 -6.93961148e-01
 -3.38383838e-01 -2.25512126e-03 -3.60206986e-05 4.44304669e-02 -6.73846332e-01
 -3.28282828e-01 -8.59647672e-05 3.46403024e-05 4.31041843e-02 -6.53731516e-01
 -3.18181818e-01 7.25851386e-06 -1.97087381e-05 4.17779018e-02 -6.33616700e-01
 -3.08080808e-01 -3.87032788e-06 -4.64049926e-06 4.04516192e-02 -6.13501884e-01
 -2.97979798e-01 8.40852088e-05 -5.99548332e-05 3.91253366e-02 -5.93387069e-01
 -2.87878788e-01 -2.01780378e-05 1.22952114e-05 3.77990540e-02 -5.73272253e-01
 -2.77777778e-01 -2.35060234e-05 3.45026278e-05 3.64727714e-02 -5.53157437e-01
 -2.67676768e-01 -2.13121459e-03 -3.54344764e-05 3.51464888e-02 -5.33042621e-01
 -2.57575758e-01 5.63118120e-05 -2.13976321e-05 3.38202062e-02 -5.12927805e-01
 -2.47474747e-01 4.68903924e-05 -1.01232849e-05 3.24939236e-02 -4.92812989e-01
 -2.37373737e-01 -5.07947790e-05 1.42487515e-04 3.11676410e-02 -4.72698173e-01
 -2.27272727e-01 8.86525919e-06 1.61275313e-04 2.98413584e-02 -4.52583357e-01
 -2.17171717e-01 -3.72158537e-05 2.60636094e-04 2.85150758e-02 -4.32468542e-01
 -2.07070707e-01 -3.28971770e-04 3.36291586e-04 2.71887932e-02 -4.12353726e-01
 -1.96969697e-01 -6.84647956e-04 1.52490530e-04 2.58625106e-02 -3.92238910e-01
 -1.86868687e-01 -1.23274665e-03 -3.01069705e-04 2.45362280e-02 -3.72124094e-01
 -1.76767677e-01 -1.44391180e-03 -1.35519818e-03 2.32099454e-02 -3.52009278e-01
 -1.66666667e-01 -1.14489422e-03 -2.84636962e-03 2.18836628e-02 -3.31894462e-01
 -1.56565657e-01 1.33155510e-04 -4.58906795e-03 2.05573802e-02 -3.11779646e-01
 -1.46464646e-01 5.19771711e-04 -6.17875164e-03 1.92310976e-02 -2.91664830e-01
 -1.36363636e-01 6.58507920e-03 -6.87051859e-03 1.79048150e-02 -2.71550014e-01
 -1.26262626e-01 1.14533691e-02 -6.12836204e-03 1.65785324e-02 -2.51435199e-01
 -1.16161616e-01 1.51473905e-02 -3.67552067e-03 1.52522498e-02 -2.31320383e-01
 -1.06060606e-01 2.31617605e-02 1.11957014e-03 1.39259673e-02 -2.11205567e-01
 -9.59595960e-02 2.88936858e-02 8.09627530e-03 1.25996847e-02 -1.91090751e-01
 -8.58585859e-02 3.21357162e-02 1.71436269e-02 1.12734021e-02 -1.70975935e-01
 -7.57575758e-02 3.61494917e-02 2.85143488e-02 9.94711946e-03 -1.50861119e-01
 -6.56565657e-02 4.13952277e-02 4.18015320e-02 8.62083687e-03 -1.30746303e-01
 -5.55555556e-02 4.33775358e-02 5.62483000e-02 7.29455427e-03 -1.10631487e-01
 -4.54545455e-02 4.37599914e-02 7.15761556e-02 5.96827168e-03 -9.05166715e-02
 -3.53535354e-02 4.14832230e-02 8.62714870e-02 4.64198908e-03 -7.04018556e-02
 -2.52525253e-02 4.23314241e-02 9.95875412e-02 3.31570649e-03 -5.02870397e-02
 -1.51515152e-02 4.11485255e-02 1.09564059e-01 1.98942389e-03 -3.01722238e-02
 -5.05050505e-03 3.81551939e-02 1.14946730e-01 6.63141298e-04 -1.00574079e-02
 5.05050505e-03 4.00903796e-02 1.16387583e-01 -6.63141298e-04 1.00574079e-02
 1.51515152e-02 3.94920030e-02 1.21038402e-01 -1.98942389e-03 3.01722238e-02
 2.52525253e-02 3.63602162e-02 1.28986561e-01 -3.31570649e-03 5.02870397e-02
 3.53535354e-02 3.71796002e-02 1.39611846e-01 -4.64198908e-03 7.04018556e-02
 4.54545455e-02 3.57343617e-02 1.51943113e-01 -5.96827168e-03 9.05166715e-02
 5.55555556e-02 3.42584192e-02 1.65629383e-01 -7.29455427e-03 1.10631487e-01
 6.56565657e-02 3.08667910e-02 1.80418159e-01 -8.62083687e-03 1.30746303e-01
 7.57575758e-02 3.11441901e-02 1.96161956e-01 -9.94711946e-03 1.50861119e-01
 8.58585859e-02 2.93685551e-02 2.12609602e-01 -1.12734021e-02 1.70975935e-01
 9.59595960e-02 2.77666571e-02 2.29429175e-01 -1.25996847e-02 1.91090751e-01
 1.06060606e-01 2.60916933e-02 2.46747792e-01 -1.39259673e-02 2.11205567e-01
 1.16161616e-01 2.45677648e-02 2.64417328e-01 -1.52522498e-02 2.31320383e-01
 1.26262626e-01 2.28400654e-02 2.82416413e-01 -1.65785324e-02 2.51435199e-01
 1.36363636e-01 2.13060346e-02 3.00732475e-01 -1.79048150e-02 2.71550014e-01
 1.46464646e-01 1.96919042e-02 3.19093297e-01 -1.92310976e-02 2.91664830e-01
 1.56565657e-01 1.80516616e-02 3.37744564e-01 -2.05573802e-02 3.11779646e-01
 1.66666667e-01 1.63860171e-02 3.56710822e-01 -2.18836628e-02 3.31894462e-01
 1.76767677e-01 1.47362466e-02 3.75498310e-01 -2.32099454e-02 3.52009278e-01
 1.86868687e-01 1.31551593e-02 3.94638685e-01 -2.45362280e-02 3.72124094e-01
 1.96969697e-01 1.15505561e-02 4.13727959e-01 -2.58625106e-02 3.92238910e-01
 2.07070707e-01 9.74637838e-03 4.32959635e-01 -2.71887932e-02 4.12353726e-01
 2.17171717e-01 8.12508849e-03 4.52335074e-01 -2.85150758e-02 4.32468542e-01
 2.27272727e-01 6.37299516e-03 4.71753100e-01 -2.98413584e-02 4.52583357e-01
 2.37373737e-01 4.62319912e-03 4.91162723e-01 -3.11676410e-02 4.72698173e-01
 2.47474747e-01 2.87788458e-03 5.10625723e-01 -3.24939236e-02 4.92812989e-01
 2.57575758e-01 1.20402970e-03 5.30667563e-01 -3.38202062e-02 5.12927805e-01
 2.67676768e-01 -5.68587048e-04 5.50140994e-01 -3.51464888e-02 5.33042621e-01
 2.77777778e-01 -2.38772540e-03 5.69684672e-01 -3.64727714e-02 5.53157437e-01
 2.87878788e-01 -4.30756249e-03 5.89314813e-01 -3.77990540e-02 5.73272253e-01
 2.97979798e-01 -6.13149419e-03 6.08894321e-01 -3.91253366e-02 5.93387069e-01
 3.08080808e-01 -8.17314724e-03 6.28596055e-01 -4.04516192e-02 6.13501884e-01
 3.18181818e-01 -9.99637572e-03 6.48171444e-01 -4.17779018e-02 6.33616700e-01
