     1	0.428197
     2	0.451601
     3	0.414742
     4	0.351065
     5	0.355117
     6	0.488301
     7	0.682214
     8	0.858293
     9	0.971527
    10	1
    11	0.944708
    12	0.826833
    13	0.688936
    14	0.592069
    15	0.574215
    16	0.597293
    17	0.590865
    18	0.519001
    19	0.378576
    20	0.191678
    21	0.0146043
    22	0.185131
    23	0.305361
    24	0.354485
    25	0.344596
    26	0.335301
    27	0.387585
    28	0.49613
    29	0.600934
    30	0.652627
    31	0.630583
    32	0.538655
    33	0.40151
    34	0.275189
    35	0.238094
    36	0.287464
    37	0.325971
    38	0.307949
    39	0.232731
    40	0.14606
    41	0.167477
    42	0.277951
    43	0.372799
    44	0.41804
    45	0.403413
    46	0.336971
    47	0.237403
    48	0.134077
    49	0.0689328
    50	0.0756923
    51	0.0785306
    52	0.0536553
    53	0.0912458
    54	0.194376
    55	0.312229
    56	0.416993
    57	0.491206
    58	0.525425
    59	0.522744
    60	0.492107
    61	0.44544
    62	0.390359
    63	0.328955
    64	0.257428
    65	0.178438
    66	0.121448
    67	0.157603
    68	0.257534
    69	0.357278
    70	0.428822
    71	0.460236
    72	0.454576
    73	0.426248
    74	0.406069
    75	0.415739
    76	0.450031
    77	0.482881
    78	0.481938
    79	0.428762
    80	0.319463
    81	0.170776
    82	0.116831
    83	0.286037
    84	0.466676
    85	0.605369
    86	0.678619
    87	0.674446
    88	0.600512
    89	0.474121
    90	0.338013
    91	0.261899
    92	0.302521
    93	0.38847
    94	0.454409
    95	0.490047
    96	0.513373
    97	0.556569
    98	0.636554
    99	0.74079
   100	0.836483
   101	0.895976
   102	0.892948
   103	0.819497
   104	0.682911
   105	0.50226
   106	0.302084
   107	0.114397
   108	0.064627
   109	0.158058
   110	0.191409
   111	0.157007
   112	0.0802355
   113	0.133647
   114	0.298223
   115	0.474203
   116	0.63098
   117	0.749517
   118	0.818447
   119	0.833936
   120	0.803592
   121	0.736287
   122	0.648803
   123	0.554065
   124	0.465328
   125	0.390876
   126	0.329614
   127	0.275026
   128	0.22252
   129	0.17583
   130	0.153299
